gene_name	t_name	Predom_exp
LOC111102546	rna-XR_002634510.1	2.3780556
LOC111102547	rna-XR_002634511.1	1.8144921
LOC111102548	rna-XM_022435338.1	6.465808
LOC111102549	rna-XM_022435342.1	3.9701482
LOC111102550	rna-XM_022435343.1	3.0485808
LOC111102551	rna-XM_022435344.1	6.7363821
LOC111102552	rna-XM_022435345.1	0.871568
LOC111102553	rna-XM_022435346.1	6.6382752
LOC111102554	rna-XM_022435347.1	5.0797799
LOC111102555	rna-XM_022435348.1	5.8132879
LOC111102556	rna-XM_022435352.1	17.5277976
LOC111102557	rna-XM_022435349.1	1.0781613
LOC111102558	rna-XM_022435350.1	5.282176
LOC111102559	rna-XM_022435351.1	8.0722377
LOC111102560	rna-XM_022435353.1	14.1895821
LOC111102561	rna-XM_022435354.1	1.5513611
LOC111102562	rna-XM_022435355.1	7.8675512
LOC111102563	rna-XM_022435357.1	0.2828158
LOC111102564	rna-XM_022435361.1	3.5481135
LOC111102565	rna-XR_002634513.1	7.2237497
LOC111102566	rna-XR_002634512.1	2.0165345
LOC111102567	rna-XM_022435363.1	1.1499756
LOC111102568	rna-XM_022435365.1	2.0089076
LOC111102569	rna-XM_022435366.1	1.8838071
LOC111102570	rna-XM_022435373.1	8.8058217
LOC111102571	rna-XM_022435370.1	3.1564431
LOC111102572	rna-XM_022435375.1	2.8960028
LOC111102573	rna-XM_022435376.1	3.5535269
LOC111102574	rna-XM_022435377.1	13.3608612
LOC111102575	rna-XM_022435378.1	7.751649
LOC111102576	rna-XM_022435379.1	9.2307406
LOC111102577	rna-XM_022435380.1	3.8337375
LOC111102578	rna-XM_022435383.1	7.2928291
LOC111102579	rna-XM_022435381.1	16.2143034
LOC111102580	rna-XM_022435382.1	4.6651479
LOC111102581	rna-XR_002634515.1	3.2296891
LOC111102582	rna-XM_022435384.1	1.2982467
LOC111102583	rna-XM_022435386.1	9.9665745
LOC111102584	rna-XM_022435393.1	1.3091913
LOC111102585	rna-XM_022435396.1	13.2733382
LOC111102586	rna-XR_002634517.1	6.0362072
LOC111102587	rna-XM_022435395.1	2.3438373
LOC111102588	rna-XM_022435401.1	5.9929579
LOC111102589	rna-XM_022435402.1	2.5841133
LOC111102590	rna-XM_022435403.1	4.8846482
LOC111102591	rna-XM_022435404.1	8.9612334
LOC111102592	rna-XR_002634518.1	1.1484696
LOC111102593	rna-XM_022435406.1	4.8427897
LOC111102594	rna-XM_022435408.1	7.4197601
LOC111102595	rna-XM_022435409.1	4.3534448
LOC111102596	rna-XM_022435410.1	8.0759523
LOC111102597	rna-XM_022435411.1	2.3330561
LOC111102598	rna-XM_022435414.1	9.5899784
LOC111102599	rna-XM_022435415.1	2.5370611
LOC111102600	rna-XM_022435416.1	3.9804049
LOC111102601	rna-XM_022435417.1	3.5149745
LOC111102602	rna-XM_022435418.1	2.2879605
LOC111102603	rna-XM_022435419.1	9.6658831
LOC111102604	rna-XM_022435423.1	4.2709932
LOC111102605	rna-XR_002634520.1	0.802708
LOC111102606	rna-XM_022435420.1	5.6197596
LOC111102607	rna-XM_022435421.1	6.3382212
LOC111102608	rna-XM_022435422.1	10.0605579
LOC111102609	gene-LOC111102609	5.6288789
LOC111102610	rna-XM_022435425.1	1.8573902
LOC111102611	rna-XM_022435428.1	1.0057903
LOC111102612	rna-XM_022435430.1	3.8034315
LOC111102613	rna-XR_002634526.1	2.2386678
LOC111102614	rna-XM_022435432.1	2.1518929
LOC111102615	rna-XM_022435433.1	3.9365088
LOC111102616	rna-XM_022435435.1	9.7719304
LOC111102617	rna-XM_022435436.1	5.2632126
LOC111102618	rna-XR_002634521.1	0.1910081
LOC111102619	rna-XM_022435437.1	4.1385411
LOC111102620	rna-XM_022435440.1	0
LOC111102621	rna-XR_002634522.1	1.7790552
LOC111102622	rna-XM_022435441.1	3.3978921
LOC111102623	rna-XM_022435443.1	6.651974
LOC111102624	rna-XM_022435444.1	2.1703039
LOC111102625	rna-XR_002634524.1	1.1113722
LOC111102626	rna-XM_022435446.1	6.0096928
LOC111102627	rna-XM_022435447.1	2.8951053
LOC111102628	rna-XM_022435450.1	0.7897963
LOC111102629	rna-XM_022435451.1	0.5751083
LOC111102630	rna-XM_022435452.1	4.2687206
LOC111102631	rna-XM_022435453.1	2.1602645
LOC111102632	rna-XM_022435454.1	3.2370335
LOC111102633	rna-XM_022435455.1	3.387076
LOC111102634	rna-XM_022435459.1	14.8061127
LOC111102635	rna-XM_022435457.1	7.7050947
LOC111102636	rna-XM_022435458.1	2.6897187
LOC111102637	rna-XR_002634527.1	2.9918026
LOC111102638	rna-XM_022435460.1	9.9193976
LOC111102639	rna-XM_022435461.1	2.5851422
LOC111102640	rna-XM_022435462.1	1.3531451
LOC111102641	rna-XM_022435463.1	8.7175017
LOC111102642	rna-XM_022435465.1	2.8378202
LOC111102643	rna-XM_022435468.1	4.2431714
LOC111102644	rna-XM_022435471.1	8.0701175
LOC111102645	rna-XM_022435470.1	4.6807913
LOC111102646	rna-XR_002634528.1	0.5338181
LOC111102647	rna-XM_022435472.1	5.1099746
LOC111102648	rna-XM_022435474.1	1.9456874
LOC111102649	rna-XM_022435475.1	3.9926521
LOC111102650	rna-XM_022435476.1	1.4143547
LOC111102651	rna-XM_022435477.1	4.3119508
LOC111102652	rna-XR_002634529.1	2.7937796
LOC111102653	rna-XM_022435479.1	3.0945079
LOC111102654	rna-XM_022435480.1	3.4675239
LOC111102655	rna-XM_022435481.1	5.9670496
LOC111102656	rna-XR_002634530.1	3.3021272
LOC111102657	rna-XR_002634531.1	1.2041574
LOC111102658	rna-XR_002634532.1	2.3344377
LOC111102659	rna-XM_022435482.1	11.7066861
LOC111102660	rna-XM_022435483.1	2.3036042
LOC111102661	rna-XM_022435488.1	5.0098916
LOC111102662	rna-XM_022435493.1	1.9841842
LOC111102663	rna-XM_022435494.1	0.4899224
LOC111102664	gene-LOC111102664	0.0037109
LOC111102665	rna-XM_022435506.1	11.6590534
LOC111102666	rna-XM_022435497.1	3.0114424
LOC111102667	rna-XM_022435498.1	1.809741
LOC111102668	rna-XM_022435499.1	9.4659237
LOC111102669	rna-XM_022435502.1	11.962256
LOC111102670	rna-XR_002634534.1	2.5637682
LOC111102671	rna-XM_022435504.1	19.2632762
LOC111102672	rna-XR_002634535.1	4.0006137
LOC111102673	rna-XM_022435505.1	11.23285
LOC111102674	rna-XM_022435617.1	8.2365757
LOC111102675	rna-XM_022435507.1	5.0402181
LOC111102676	rna-XM_022435513.1	3.3002178
LOC111102677	rna-XM_022435516.1	2.0054339
LOC111102678	rna-XM_022435518.1	12.7670002
LOC111102679	rna-XM_022435519.1	9.8646213
LOC111102680	rna-XM_022435524.1	4.9505515
LOC111102681	rna-XM_022435525.1	0.6626718
LOC111102682	rna-XM_022435526.1	1.9398334
LOC111102683	rna-XM_022435531.1	59.2969123
LOC111102684	rna-XM_022435535.1	4.489803
LOC111102685	rna-XM_022435532.1	27.4200564
LOC111102686	rna-XM_022435533.1	0.6712237
LOC111102687	rna-XM_022435536.1	0.7051255
LOC111102688	rna-XM_022435537.1	8.4490781
LOC111102689	rna-XM_022435538.1	3.5957134
LOC111102690	rna-XM_022435539.1	2.7755991
LOC111102691	rna-XM_022435540.1	2.904311
LOC111102692	rna-XR_002634539.1	1.4342959
LOC111102693	rna-XR_002634540.1	2.0004315
LOC111102694	rna-XM_022435541.1	7.7985807
LOC111102695	rna-XM_022435546.1	8.5711874
LOC111102696	rna-XM_022435542.1	3.1406377
LOC111102697	rna-XM_022435543.1	4.2627307
LOC111102698	rna-XR_002634541.1	3.342729
LOC111102699	rna-XM_022435547.1	7.2622583
LOC111102700	rna-XM_022435549.1	0.5911545
LOC111102701	rna-XM_022435551.1	1.9113248
LOC111102702	rna-XM_022435552.1	1.5140563
LOC111102703	rna-XM_022435553.1	0.3510087
LOC111102704	rna-XM_022435557.1	5.1069629
LOC111102705	rna-XM_022435554.1	1.5094755
LOC111102706	rna-XM_022435555.1	0.5318524
LOC111102707	rna-XM_022435556.1	1.7114779
LOC111102708	rna-XM_022435558.1	2.6102639
LOC111102709	rna-XM_022435561.1	1.3365689
LOC111102710	rna-XM_022435562.1	0.0811732
LOC111102711	rna-XM_022435563.1	4.4935594
LOC111102712	rna-XM_022435564.1	0.3751346
LOC111102713	rna-XM_022435565.1	6.2261683
LOC111102714	rna-XM_022435569.1	9.8381382
LOC111102715	rna-XM_022435566.1	236.0901409
LOC111102716	rna-XM_022435567.1	4.0053721
LOC111102717	rna-XM_022435571.1	1.6304338
LOC111102718	rna-XM_022435575.1	5.540228
LOC111102719	rna-XM_022435579.1	5.3151558
LOC111102720	rna-XM_022435582.1	4.5362583
LOC111102721	rna-XM_022435584.1	0.6983368
LOC111102722	rna-XR_002634542.1	0.1921782
LOC111102723	rna-XM_022435595.1	4.4926303
LOC111102724	rna-XM_022435586.1	1.6379359
LOC111102725	rna-XR_002634543.1	1.5072127
LOC111102726	rna-XR_002634544.1	0
LOC111102727	rna-XM_022435587.1	3.8097184
LOC111102728	rna-XM_022435589.1	6.3757374
LOC111102729	rna-XM_022435590.1	0.6653125
LOC111102730	rna-XM_022435591.1	0.235461
LOC111102731	rna-XM_022435594.1	6.3096875
LOC111102732	rna-XR_002634545.1	0.5595251
LOC111102733	rna-XM_022435596.1	8.850764
LOC111102734	rna-XM_022435597.1	15.6225838
LOC111102735	rna-XM_022435598.1	4.0036346
LOC111102736	rna-XM_022435601.1	6.1160659
LOC111102737	rna-XM_022435603.1	5.8102186
LOC111102738	rna-XM_022435612.1	8.7140744
LOC111102739	rna-XM_022435606.1	9.9076881
LOC111102740	rna-XM_022435608.1	14.5620796
LOC111102741	rna-XM_022435609.1	6.1319363
LOC111102742	rna-XR_002634546.1	3.6816369
LOC111102743	rna-XM_022435611.1	6.6379532
LOC111102744	rna-XR_002634547.1	2.6905092
LOC111102745	rna-XR_002634549.1	4.9468953
LOC111102746	rna-XR_002634553.1	2.6807056
LOC111102747	rna-XR_002634555.1	4.0862077
LOC111102748	rna-XM_022435613.1	0.8785133
LOC111102749	rna-XM_022435614.1	63.6687785
LOC111102750	rna-XR_002634558.1	2.525171
LOC111102751	rna-XM_022435615.1	2.2866821
LOC111102752	rna-XM_022435616.1	4.3587769
LOC111102753	rna-XM_022435621.1	9.982998
LOC111102754	rna-XM_022435618.1	9.1895291
LOC111102755	rna-XM_022435619.1	9.9300587
LOC111102756	rna-XM_022435620.1	6.0256785
LOC111102757	rna-XR_002634559.1	19.9119916
LOC111102758	rna-XM_022435622.1	8.6270303
LOC111102759	rna-XM_022435627.1	9.4441615
LOC111102760	rna-XM_022435628.1	6.2728091
LOC111102761	rna-XM_022435629.1	14.1611938
LOC111102762	rna-XM_022435632.1	9.3594145
LOC111102763	rna-XM_022435630.1	7.5064735
LOC111102764	rna-XR_002634560.1	4.2623303
LOC111102765	rna-XM_022435631.1	3.3544099
LOC111102766	rna-XM_022435633.1	6.0127317
LOC111102767	rna-XM_022435634.1	3.1509859
LOC111102768	rna-XM_022435635.1	15.2655683
LOC111102769	rna-XM_022435636.1	8.6748443
LOC111102770	rna-XM_022435637.1	7.5699354
LOC111102771	rna-XM_022435638.1	7.481708
LOC111102772	rna-XM_022435640.1	5.203024
LOC111102773	rna-XR_002634562.1	1.0095673
LOC111102774	rna-XM_022435639.1	14.0708912
LOC111102775	rna-XR_002634563.1	1.852688
LOC111102776	rna-XM_022435641.1	0.9607459
LOC111102777	rna-XM_022435642.1	4.3586815
LOC111102778	rna-XM_022435643.1	4.2424879
LOC111102779	rna-XM_022435644.1	13.2133474
LOC111102780	rna-XM_022435647.1	10.9518793
LOC111102781	rna-XM_022435649.1	7.4160858
LOC111102782	rna-XM_022435651.1	4.0061108
LOC111102783	rna-XR_002634565.1	0.7545591
LOC111102784	rna-XR_002634566.1	5.2071656
LOC111102785	rna-XM_022435652.1	6.0222421
LOC111102786	rna-XM_022435653.1	0.1413612
LOC111102787	rna-XM_022435659.1	7.6474004
LOC111102788	rna-XR_002634567.1	3.0953113
LOC111102789	rna-XM_022435663.1	5.8743641
LOC111102790	rna-XR_002634568.1	4.1169393
LOC111102791	rna-XM_022435660.1	7.6320303
LOC111102792	rna-XM_022435662.1	10.889411
LOC111102793	rna-XR_002634569.1	0.8638991
LOC111102794	rna-XM_022435664.1	0.2532412
LOC111102795	rna-XR_002634570.1	0.0873324
LOC111102796	rna-XR_002634574.1	5.4771485
LOC111102797	rna-XM_022435665.1	4.5223243
LOC111102798	rna-XM_022435666.1	14.2337088
LOC111102799	rna-XM_022435667.1	2.265291
LOC111102800	rna-XM_022435672.1	3.434689
LOC111102801	rna-XM_022435669.1	2.1921021
LOC111102802	rna-XM_022435674.1	2.7282132
LOC111102803	rna-XM_022435675.1	2.5904321
LOC111102804	rna-XR_002634575.1	1.1480805
LOC111102805	rna-XM_022435676.1	4.5699283
LOC111102806	rna-XM_022435679.1	9.1025766
LOC111102807	rna-XM_022435683.1	3.8934935
LOC111102808	rna-XM_022435680.1	2.8777227
LOC111102809	rna-XM_022435682.1	5.9265549
LOC111102810	rna-XM_022435686.1	6.3501425
LOC111102811	rna-XM_022435687.1	83.0715358
LOC111102812	rna-XM_022435689.1	4.2532922
LOC111102813	rna-XM_022435690.1	4.3870491
LOC111102814	rna-XM_022435692.1	1.6941575
LOC111102815	rna-XM_022435707.1	3.2375693
LOC111102816	rna-XM_022435693.1	5.4398507
LOC111102817	rna-XM_022435698.1	3.5229466
LOC111102818	rna-XM_022435703.1	5.0230848
LOC111102819	rna-XM_022435704.1	7.4558474
LOC111102820	rna-XM_022435705.1	4.6933281
LOC111102821	rna-XM_022435709.1	6.9938492
LOC111102822	rna-XM_022435710.1	6.7299062
LOC111102823	rna-XM_022435711.1	11.4688918
LOC111102824	rna-XM_022435713.1	1.9409141
LOC111102825	rna-XM_022435714.1	2.5440047
LOC111102826	rna-XM_022435719.1	6.643929
LOC111102827	rna-XM_022435716.1	11.4483205
LOC111102828	rna-XM_022435720.1	1.4420496
LOC111102829	rna-XM_022435722.1	6.8921777
LOC111102830	rna-XM_022435724.1	0.8012809
LOC111102831	rna-XM_022435727.1	6.675279
LOC111102832	rna-XM_022435728.1	1.9756564
LOC111102833	rna-XM_022435822.1	4.1134451
LOC111102834	rna-XM_022435732.1	10.8309435
LOC111102835	rna-XR_002634576.1	6.5167308
LOC111102836	rna-XM_022435734.1	2.7649987
LOC111102837	rna-XM_022435736.1	2.0108274
LOC111102838	rna-XM_022435738.1	3.9336236
LOC111102839	rna-XM_022435743.1	2.5569703
LOC111102840	rna-XM_022435745.1	0.8202514
LOC111102841	rna-XM_022435747.1	1.9336607
LOC111102842	rna-XM_022435750.1	2.5993984
LOC111102843	rna-XM_022435752.1	2.0744457
LOC111102844	rna-XM_022435755.1	15.3996617
LOC111102845	rna-XM_022435756.1	5.2588437
LOC111102846	rna-XR_002634580.1	7.1085967
LOC111102847	rna-XM_022435757.1	2.2475133
LOC111102848	rna-XM_022435758.1	0.0874948
LOC111102849	rna-XM_022435759.1	4.4887451
LOC111102850	rna-XM_022435765.1	1.766268
LOC111102851	rna-XM_022435766.1	2.416638
LOC111102852	rna-XM_022435767.1	14.230079
LOC111102853	rna-XM_022435772.1	1.9026757
LOC111102854	rna-XM_022435774.1	6.035928
LOC111102855	rna-XM_022435809.1	9.0400838
LOC111102856	rna-XR_002634582.1	0
LOC111102857	rna-XR_002634583.1	4.0640128
LOC111102858	rna-XM_022435775.1	7.2501805
LOC111102859	rna-XM_022435776.1	1.2768628
LOC111102860	rna-XM_022435778.1	10.3300483
LOC111102861	rna-XM_022435779.1	0.929497
LOC111102862	gene-LOC111102862	3.2080627
LOC111102863	rna-XM_022435780.1	5.2726896
LOC111102864	rna-XM_022435781.1	4.5099704
LOC111102865	rna-XM_022435783.1	1.2993743
LOC111102866	rna-XR_002634584.1	5.4223484
LOC111102867	rna-XM_022435786.1	3.8851144
LOC111102868	rna-XM_022435787.1	0.4963393
LOC111102869	rna-XM_022435789.1	7.7214116
LOC111102870	rna-XM_022435790.1	2.403777
LOC111102871	rna-XM_022435793.1	4.5217525
LOC111102872	rna-XR_002634586.1	1.8310593
LOC111102873	rna-XM_022435798.1	7.3139543
LOC111102874	rna-XM_022435799.1	2.5165605
LOC111102875	rna-XM_022435801.1	1.6687562
LOC111102876	rna-XR_002634587.1	3.9272369
LOC111102877	rna-XM_022435802.1	1.9803351
LOC111102878	rna-XM_022435804.1	5.6242198
LOC111102879	rna-XM_022435807.1	3.0646031
LOC111102880	rna-XR_002634595.1	2.3740058
LOC111102881	rna-XM_022435808.1	6.0891104
LOC111102882	rna-XM_022435810.1	5.7089196
LOC111102883	rna-XM_022435811.1	5.962024
LOC111102884	rna-XM_022435812.1	2.7393522
LOC111102885	rna-XR_002634596.1	0
LOC111102886	rna-XM_022435814.1	12.3272476
LOC111102887	rna-XM_022435816.1	1.1636483
LOC111102888	rna-XM_022435818.1	1.1876309
LOC111102889	rna-XM_022435821.1	10.7619265
LOC111102890	rna-XM_022435824.1	12.0392341
LOC111102891	rna-XM_022435825.1	8.8069721
LOC111102892	rna-XM_022435826.1	8.6199043
LOC111102893	rna-XM_022435827.1	3.6208299
LOC111102894	rna-XM_022435828.1	4.845193
LOC111102895	rna-XM_022435829.1	2.6724732
LOC111102896	rna-XR_002634597.1	0.2199048
LOC111102897	rna-XM_022435831.1	3.402398
LOC111102898	rna-XM_022435832.1	7.6547674
LOC111102899	rna-XM_022435835.1	1.022077
LOC111102900	rna-XM_022435836.1	3.5912182
LOC111102901	rna-XR_002634598.1	0.9536844
LOC111102902	rna-XM_022435838.1	2.514484
LOC111102903	rna-XM_022435842.1	1.9330896
LOC111102904	rna-XM_022435844.1	6.5322955
LOC111102905	rna-XM_022435845.1	1.8326928
LOC111102906	rna-XM_022435847.1	7.760929
LOC111102907	rna-XM_022435848.1	3.4808656
LOC111102908	rna-XR_002634599.1	10.832041
LOC111102909	rna-XR_002634600.1	4.502378
LOC111102910	rna-XM_022435850.1	11.3904095
LOC111102911	rna-XM_022435851.1	5.4986588
LOC111102912	rna-XM_022435854.1	5.9514366
LOC111102913	rna-XM_022435858.1	4.7081384
LOC111102914	rna-XM_022435859.1	7.6870865
LOC111102915	rna-XM_022435861.1	4.0520735
LOC111102916	rna-XM_022435862.1	52.0224429
LOC111102917	rna-XM_022435863.1	4.1005581
LOC111102918	rna-XR_002634602.1	0.7909284
LOC111102919	rna-XR_002634603.1	3.8657967
LOC111102920	rna-XM_022435864.1	5.2831332
LOC111102921	rna-XM_022435866.1	4.5033986
LOC111102922	rna-XM_022435868.1	6.8935324
LOC111102923	rna-XM_022435872.1	4.2084367
LOC111102924	rna-XM_022435873.1	1.5057325
LOC111102925	rna-XM_022435875.1	5.901598
LOC111102926	rna-XM_022435877.1	7.3639588
LOC111102927	rna-XM_022435878.1	1.4266009
LOC111102928	rna-XM_022435879.1	6.9628194
LOC111102929	rna-XM_022435880.1	2.2473776
LOC111102930	rna-XM_022435881.1	4.4250553
LOC111102931	rna-XM_022435883.1	10.4998941
LOC111102932	rna-XM_022435888.1	7.1659228
LOC111102933	rna-XM_022435919.1	0.1256413
LOC111102934	rna-XM_022435889.1	7.7449098
LOC111102935	rna-XM_022435890.1	7.1560367
LOC111102936	rna-XM_022435891.1	3.0502569
LOC111102937	rna-XR_002634605.1	3.7283776
LOC111102938	rna-XM_022435893.1	14.9640455
LOC111102939	rna-XM_022435894.1	4.8523894
LOC111102940	rna-XM_022435895.1	6.4702444
LOC111102941	rna-XM_022435896.1	6.5228192
LOC111102942	rna-XM_022435898.1	4.5980614
LOC111102943	rna-XM_022435899.1	6.942534
LOC111102944	rna-XR_002634606.1	7.5167661
LOC111102945	rna-XM_022435900.1	1.4903118
LOC111102946	rna-XR_002634607.1	3.2845542
LOC111102947	rna-XM_022435903.1	5.3428594
LOC111102948	rna-XR_002634608.1	2.1362451
LOC111102949	rna-XR_002634609.1	1.3561311
LOC111102950	rna-XM_022435904.1	6.5876552
LOC111102951	rna-XM_022435906.1	7.0523734
LOC111102952	rna-XM_022435907.1	1.2260623
LOC111102953	rna-XM_022435908.1	3.734823
LOC111102954	rna-XM_022435909.1	6.006855
LOC111102955	rna-XM_022435910.1	5.9787636
LOC111102956	rna-XM_022435911.1	1.8530442
LOC111102957	rna-XM_022435912.1	8.0645769
LOC111102958	rna-XR_002634610.1	9.0178647
LOC111102959	rna-XM_022435913.1	6.3074354
LOC111102960	rna-XM_022435917.1	1.3709207
LOC111102961	rna-XM_022435918.1	3.4496501
LOC111102962	rna-XM_022436303.1	3.3902474
LOC111102963	rna-XR_002634612.1	4.2475645
LOC111102964	rna-XM_022435920.1	1.4419755
LOC111102965	rna-XM_022435922.1	14.7754642
LOC111102966	rna-XR_002634614.1	0.9974119
LOC111102967	rna-XM_022435924.1	3.3178383
LOC111102968	rna-XR_002634616.1	0.4055504
LOC111102969	rna-XR_002634618.1	0
LOC111102970	rna-XM_022435926.1	7.1329553
LOC111102971	rna-XM_022435933.1	3.4562341
LOC111102972	rna-XM_022435931.1	3.0335009
LOC111102973	rna-XM_022435932.1	9.6856806
LOC111102974	rna-XM_022435934.1	2.0056072
LOC111102975	rna-XM_022435935.1	4.7455024
LOC111102976	rna-XR_002634619.1	2.8491841
LOC111102977	rna-XM_022435936.1	2.6062272
LOC111102978	rna-XM_022435937.1	2.7629009
LOC111102979	rna-XM_022435938.1	0.9144646
LOC111102980	rna-XM_022435944.1	7.5703205
LOC111102981	rna-XM_022435941.1	0.7381629
LOC111102982	rna-XM_022435943.1	0.7653304
LOC111102983	rna-XM_022435948.1	0.6493183
LOC111102984	rna-XM_022435949.1	0.8632805
LOC111102985	rna-XM_022435950.1	1.9416772
LOC111102986	rna-XR_002634620.1	8.564087
LOC111102987	rna-XM_022435981.1	8.6074667
LOC111102988	rna-XM_022435953.1	10.98337
LOC111102989	rna-XM_022435956.1	1.5069063
LOC111102990	rna-XR_002634621.1	3.3502071
LOC111102991	rna-XM_022435958.1	0.7193614
LOC111102992	rna-XM_022435960.1	6.5338328
LOC111102993	rna-XM_022435961.1	5.6030246
LOC111102994	rna-XR_002634623.1	0.9068173
LOC111102995	rna-XM_022435962.1	1.0202857
LOC111102996	rna-XM_022435965.1	1.5199709
LOC111102997	rna-XM_022435966.1	2.5256556
LOC111102998	rna-XM_022435968.1	0.7008802
LOC111102999	rna-XM_022435971.1	0.5166509
LOC111103000	rna-XM_022435974.1	5.8943291
LOC111103001	rna-XM_022435975.1	3.594918
LOC111103002	rna-XM_022435977.1	4.8809403
LOC111103003	rna-XM_022435979.1	1.1773676
LOC111103004	rna-XM_022435984.1	4.0988934
LOC111103005	rna-XM_022435985.1	1.8492096
LOC111103006	rna-XR_002634625.1	4.0672457
LOC111103007	rna-XM_022435986.1	1.7843021
LOC111103008	rna-XM_022435987.1	6.0689692
LOC111103009	rna-XM_022435989.1	5.3778682
LOC111103010	rna-XR_002634626.1	0.1454421
LOC111103011	rna-XM_022435990.1	4.6909687
LOC111103012	rna-XM_022435991.1	6.2098442
LOC111103013	rna-XM_022435993.1	3.169029
LOC111103014	rna-XM_022435994.1	9.0433092
LOC111103015	rna-XM_022435995.1	5.2380184
LOC111103016	rna-XM_022436002.1	4.9278488
LOC111103017	rna-XM_022436004.1	10.5583818
LOC111103018	rna-XM_022436005.1	2.9816112
LOC111103019	rna-XR_002634627.1	2.9979124
LOC111103020	rna-XM_022436016.1	5.2185615
LOC111103021	rna-XM_022436017.1	6.0141008
LOC111103022	rna-XM_022436019.1	6.1383027
LOC111103023	rna-XM_022436021.1	4.7769874
LOC111103024	rna-XR_002634631.1	6.9667892
LOC111103025	rna-XM_022436020.1	5.0149523
LOC111103026	rna-XM_022436022.1	10.4342028
LOC111103027	rna-XM_022436024.1	2.0803474
LOC111103028	rna-XM_022436025.1	0.6478031
LOC111103029	rna-XM_022436027.1	7.1918887
LOC111103030	rna-XM_022436028.1	0.8875727
LOC111103031	rna-XM_022436029.1	2.9496779
LOC111103032	rna-XM_022436040.1	4.6119667
LOC111103033	rna-XM_022436030.1	0.697352
LOC111103034	rna-XR_002634633.1	0
LOC111103035	rna-XM_022436031.1	3.1887139
LOC111103036	rna-XM_022436033.1	3.115673
LOC111103037	rna-XM_022436034.1	7.0198227
LOC111103038	rna-XM_022436036.1	3.370237
LOC111103039	rna-XM_022436037.1	2.5001763
LOC111103040	rna-XM_022436038.1	0.1875729
LOC111103041	rna-XM_022436039.1	1.3180771
LOC111103042	rna-XR_002634635.1	1.0953138
LOC111103043	rna-XM_022436041.1	0.1166545
LOC111103044	rna-XM_022436043.1	1.7787165
LOC111103045	rna-XM_022436045.1	6.5037895
LOC111103046	rna-XM_022436046.1	3.0346682
LOC111103047	rna-XM_022436047.1	2.2948963
LOC111103048	rna-XM_022436050.1	11.9811952
LOC111103049	rna-XM_022436048.1	1.9994522
LOC111103050	rna-XR_002634636.1	3.8976645
LOC111103051	rna-XR_002634637.1	4.38585
LOC111103052	rna-XM_022436051.1	1.9399756
LOC111103053	rna-XR_002634638.1	9.3162591
LOC111103054	rna-XM_022436052.1	2.0172166
LOC111103055	rna-XM_022436054.1	1.755123
LOC111103056	rna-XM_022436055.1	4.2130832
LOC111103057	rna-XM_022436056.1	6.6375574
LOC111103058	rna-XM_022436068.1	14.9371762
LOC111103059	rna-XM_022436057.1	3.9650483
LOC111103060	rna-XM_022436058.1	3.5483426
LOC111103061	rna-XM_022436059.1	6.4222755
LOC111103062	rna-XM_022436067.1	1.9256785
LOC111103063	rna-XR_002634641.1	5.448832
LOC111103064	rna-XR_002634642.1	3.230592
LOC111103065	rna-XR_002634643.1	0
LOC111103066	rna-XM_022436069.1	1.2690253
LOC111103067	rna-XR_002634645.1	3.0480597
LOC111103068	rna-XR_002634646.1	2.3612389
LOC111103069	rna-XM_022436071.1	4.9907889
LOC111103070	rna-XR_002634647.1	2.1890567
LOC111103071	rna-XM_022436073.1	0.6245627
LOC111103072	rna-XM_022436078.1	6.4304619
LOC111103073	rna-XM_022436075.1	5.7299415
LOC111103074	rna-XM_022436076.1	9.1675653
LOC111103075	rna-XM_022436079.1	2.5840295
LOC111103076	rna-XM_022436082.1	6.7213442
LOC111103077	rna-XM_022436083.1	9.527385
LOC111103078	rna-XM_022436084.1	1.0518231
LOC111103079	rna-XM_022436088.1	0.9144373
LOC111103080	rna-XM_022436090.1	4.1862884
LOC111103081	rna-XM_022436089.1	4.2307919
LOC111103082	rna-XR_002634648.1	1.0137085
LOC111103083	rna-XM_022436091.1	0.7181068
LOC111103084	rna-XM_022436092.1	1.7344806
LOC111103085	rna-XR_002634649.1	0
LOC111103086	rna-XM_022436093.1	7.4972013
LOC111103087	rna-XM_022436096.1	6.910751
LOC111103088	rna-XM_022436099.1	1.2641899
LOC111103089	rna-XR_002634650.1	1.4488484
LOC111103090	rna-XM_022436101.1	3.9832107
LOC111103091	rna-XM_022436106.1	2.3688629
LOC111103092	rna-XM_022436109.1	1.0746345
LOC111103093	rna-XM_022436112.1	3.1310599
LOC111103094	rna-XM_022436113.1	5.7332703
LOC111103095	rna-XM_022436114.1	4.1247108
LOC111103096	rna-XM_022436121.1	4.5592961
LOC111103097	rna-XM_022436124.1	3.6261674
LOC111103098	rna-XM_022436125.1	3.8953757
LOC111103099	rna-XM_022436126.1	4.5174554
LOC111103100	rna-XM_022436128.1	1.4785704
LOC111103101	rna-XM_022436129.1	1.4289576
LOC111103102	rna-XM_022436131.1	1.4162582
LOC111103103	rna-XM_022436132.1	2.135817
LOC111103104	rna-XM_022436133.1	2.7639994
LOC111103105	rna-XM_022436134.1	4.414429
LOC111103106	rna-XM_022436135.1	3.6742105
LOC111103107	rna-XM_022436136.1	8.0341129
LOC111103108	rna-XR_002634651.1	1.580964
