chr	start	end	mean
cvirNC_035780.1	30695012	30703287	10.959287875
cvirNC_035780.1	30709759	30748068	1.7156403625
cvirNC_035780.1	30752136	30754439	18.370834875
cvirNC_035780.1	30754627	30763434	37.1462186012443
cvirNC_035780.1	30765543	30775302	10.485608625
cvirNC_035780.1	30777542	30783834	1.8825755
cvirNC_035780.1	30794918	30802139	0.1812355
cvirNC_035780.1	30803398	30825927	0.089890375
cvirNC_035780.1	30827894	30830027	0.47181425
cvirNC_035780.1	30830770	30844404	14.66537
cvirNC_035780.1	30845088	30847135	8.024445125
cvirNC_035780.1	30847292	30854411	19.325794875
cvirNC_035780.1	30864554	30867010	1.598844
cvirNC_035780.1	30877592	30879749	1.05030525
cvirNC_035780.1	30880243	30882534	0.882823375
cvirNC_035780.1	30922110	30926211	0.910773875
cvirNC_035780.1	30958104	30972071	1.608706375
cvirNC_035780.1	30973848	30990133	0.64065976875
cvirNC_035780.1	31000341	31004144	0.52356
cvirNC_035780.1	31010375	31104626	1.79602669656144
cvirNC_035780.1	31074889	31076386	0.645409
cvirNC_035780.1	31108190	31232035	1.516644875
cvirNC_035780.1	31151391	31159382	2.239579
cvirNC_035780.1	31235434	31247727	0.06468075
cvirNC_035780.1	31279370	31280744	13.16495575
cvirNC_035780.1	31284118	31288795	71.16061475
cvirNC_035780.1	31290091	31295838	4.83723275
cvirNC_035780.1	31295876	31307973	28.74330075
cvirNC_035780.1	31308070	31315345	4.132752875
cvirNC_035780.1	31316253	31326256	3.669610125
cvirNC_035780.1	31331892	31335666	32.6165285
cvirNC_035780.1	31355357	31368570	6.0455528125
cvirNC_035780.1	31387152	31409327	8.243773375
cvirNC_035780.1	31424945	31448494	4.96976425
cvirNC_035780.1	31453788	31455103	6.2028725
cvirNC_035780.1	31468668	31471528	0.062709875
cvirNC_035780.1	31478176	31488306	3.15060125
cvirNC_035780.1	31488823	31490702	0.601680625
cvirNC_035780.1	31492853	31501247	24.960685875
cvirNC_035780.1	31504491	31513714	0.6136125625
cvirNC_035780.1	31522184	31526122	0.315265375
cvirNC_035780.1	31526631	31529781	0.099802375
cvirNC_035780.1	31534611	31538096	0.359996
cvirNC_035780.1	31546771	31549611	0.190777625
cvirNC_035780.1	31550042	31561209	2.840596625
cvirNC_035780.1	31561157	31566078	501.3353625
cvirNC_035780.1	31573660	31637961	1.266820125
cvirNC_035780.1	31598522	31599288	0.938603
cvirNC_035780.1	31638894	31640494	0.2212252625
cvirNC_035780.1	31646496	31711055	1.59902275
cvirNC_035780.1	31713165	31715267	0.062305375
cvirNC_035780.1	31728305	31789132	1.094758375
cvirNC_035780.1	31790201	31792665	0.460197125
cvirNC_035780.1	31804975	31807261	2.447008
cvirNC_035780.1	31828748	31830323	1.16303475
cvirNC_035780.1	31845467	31846666	0.330898
cvirNC_035780.1	31850174	31850985	0.401718
cvirNC_035780.1	31857016	31859519	0.2836105
cvirNC_035780.1	31862043	31863255	0.31869525
cvirNC_035780.1	31875301	31883902	0.052019375
cvirNC_035780.1	31889454	31892304	0.981282875
cvirNC_035780.1	31895522	31897083	0.16184
cvirNC_035780.1	31901605	31902782	0.3352565
cvirNC_035780.1	31909730	31915107	0.453089125
cvirNC_035780.1	31918430	31951654	0.41500288
cvirNC_035780.1	31922150	31927358	0.469118125
cvirNC_035780.1	31956682	31962622	0.47990375
cvirNC_035780.1	31970919	31985637	5.08443325
cvirNC_035780.1	31977503	31984341	1.067252125
cvirNC_035780.1	31985632	31997345	13.6566395
cvirNC_035780.1	31999796	32006992	10.389244125
cvirNC_035780.1	32016429	32035434	1.008806125
cvirNC_035780.1	32036596	32037722	0.421161875
cvirNC_035780.1	32038297	32038827	0.108124875
cvirNC_035780.1	32044656	32048025	0.495939625
cvirNC_035780.1	32049480	32054174	0.29522375
cvirNC_035780.1	32057733	32081484	0.11602854375
cvirNC_035780.1	32090090	32101561	0.10051725
cvirNC_035780.1	32106528	32118722	0.095168875
cvirNC_035780.1	32125095	32127684	0.374678375
cvirNC_035780.1	32141195	32144208	0.097320375
cvirNC_035780.1	32148384	32163737	18.28561
cvirNC_035780.1	32166714	32182147	32.46926375
cvirNC_035780.1	32184043	32194212	1.29107275
cvirNC_035780.1	32200561	32210543	1.797542
cvirNC_035780.1	32218013	32234749	9.2680365
cvirNC_035780.1	32236220	32249023	1.0650793125
cvirNC_035780.1	32255479	32272717	15.6374805
cvirNC_035780.1	32278477	32292315	2.88916215
cvirNC_035780.1	32293361	32300806	0.2471935
cvirNC_035780.1	32301033	32306564	16.547689
cvirNC_035780.1	32306897	32310879	0.805394
cvirNC_035780.1	32310982	32322814	0.6515138225
cvirNC_035780.1	32324955	32330987	1.300031
cvirNC_035780.1	32333048	32336401	1.047173875
cvirNC_035780.1	32335802	32341712	2.1133835875
cvirNC_035780.1	32342130	32346880	1.670400375
cvirNC_035780.1	32350633	32352623	44.200964125
cvirNC_035780.1	32353748	32361980	12.492546125
cvirNC_035780.1	32362706	32372887	9.37629675
cvirNC_035780.1	32372644	32379670	3.916574
cvirNC_035780.1	32384712	32394867	22.073104125
cvirNC_035780.1	32396313	32397762	2.190338125
cvirNC_035780.1	32398044	32437754	17.06340875
cvirNC_035780.1	32437525	32441357	21.43367375
cvirNC_035780.1	32442550	32450480	11.63361875
cvirNC_035780.1	32451393	32465249	7.561329625
cvirNC_035780.1	32474689	32475989	0.053693375
cvirNC_035780.1	32481349	32484992	3.649860875
cvirNC_035780.1	32485251	32487593	2.533070125
cvirNC_035780.1	32489580	32492671	0.266424875
cvirNC_035780.1	32498853	32507439	4.08835275
cvirNC_035780.1	32508503	32663844	16.984601875
cvirNC_035780.1	32534701	32538054	0
cvirNC_035780.1	32542592	32543542	0.045684875
cvirNC_035780.1	32543945	32545527	0.546034375
cvirNC_035780.1	32553004	32554169	0.60459375
cvirNC_035780.1	32553921	32557371	0.6787045
cvirNC_035780.1	32557748	32578458	0
cvirNC_035780.1	32607232	32610114	0.15008275
cvirNC_035780.1	32621771	32624941	0.2775185
cvirNC_035780.1	32632782	32633612	1.46208475
cvirNC_035780.1	32640627	32646784	0.1109615
cvirNC_035780.1	32671778	32681467	14.916691875
cvirNC_035780.1	32681466	32696015	1.9516055
cvirNC_035780.1	32687189	32690145	1.172615875
cvirNC_035780.1	32697475	32718987	15.258659
cvirNC_035780.1	32721224	32734817	2.555078125
cvirNC_035780.1	32741431	32744660	435.7838875
cvirNC_035780.1	32746900	32773125	16.32123
cvirNC_035780.1	32754200	32800756	16.49056575
cvirNC_035780.1	32802330	32809296	44.02203125
cvirNC_035780.1	32810531	32816679	26.29928475
cvirNC_035780.1	32816711	32835969	5.0379055
cvirNC_035780.1	32840410	32850745	0.48140875
cvirNC_035780.1	32880934	32904976	11.9806343340776
cvirNC_035780.1	32904951	32910452	17.2039617296238
cvirNC_035780.1	32910936	32915366	0.500018
cvirNC_035780.1	32919731	32924500	0.35312525
cvirNC_035780.1	32932202	32934434	12.55735475
cvirNC_035780.1	32936029	32941749	0.190841875
cvirNC_035780.1	32941841	32949436	0.48016425
cvirNC_035780.1	32955176	32959361	0.692978375
cvirNC_035780.1	32972550	32972621	2.721807625
cvirNC_035780.1	32972794	32972865	2.4770975
cvirNC_035780.1	32974477	32977374	0.325801375
cvirNC_035780.1	32990757	33000484	0.539325625
cvirNC_035780.1	32999590	33000787	0.306176125
cvirNC_035780.1	33000946	33005188	0.89904625
cvirNC_035780.1	33008306	33013880	0.81502375
cvirNC_035780.1	33032759	33040225	13.258160625
cvirNC_035780.1	33047718	33047789	0.40272875
cvirNC_035780.1	33049133	33049204	2.716197875
cvirNC_035780.1	33105191	33106364	0.18806525
cvirNC_035780.1	33113984	33131892	4.5623599489781
cvirNC_035780.1	33138380	33148818	2.42769155
cvirNC_035780.1	33155863	33165664	0.4935922875
cvirNC_035780.1	33171503	33252199	13.246920375
cvirNC_035780.1	33207146	33307448	0.501633375
cvirNC_035780.1	33212633	33216132	1.20320075
cvirNC_035780.1	33219704	33224025	1.715717375
cvirNC_035780.1	33338568	33412379	0.94485625
cvirNC_035780.1	33418878	33423735	29.20436375
cvirNC_035780.1	33426244	33428829	7.50101575
cvirNC_035780.1	33429345	33442150	9.460126125
cvirNC_035780.1	33450544	33452011	1.360691375
cvirNC_035780.1	33457345	33460502	67.31100875
cvirNC_035780.1	33461973	33479797	15.627029125
cvirNC_035780.1	33481667	33485490	6.0070545
cvirNC_035780.1	33490216	33493913	47.24366
cvirNC_035780.1	33494077	33497645	23.1061075
cvirNC_035780.1	33506520	33510135	0.113985
cvirNC_035780.1	33511575	33517372	4.49522167532745
cvirNC_035780.1	33521053	33526735	0.911484
cvirNC_035780.1	33527871	33532262	0.5327475
cvirNC_035780.1	33535369	33542335	20.76062425
cvirNC_035780.1	33547236	33549389	2.756748375
cvirNC_035780.1	33556339	33557515	0.61138375
cvirNC_035780.1	33560870	33616353	0.5721319
cvirNC_035780.1	33618396	33631393	0.412608125
cvirNC_035780.1	33631112	33653080	1.79939805
cvirNC_035780.1	33649471	33667084	0.2411163125
cvirNC_035780.1	33722701	33724248	1.19606675
cvirNC_035780.1	33728089	33728460	0.78477025
cvirNC_035780.1	33733647	33735301	1.0139199625
cvirNC_035780.1	33754195	33758407	0.286536
cvirNC_035780.1	33758726	33761002	12.30110375
cvirNC_035780.1	33763065	33764731	0.471508125
cvirNC_035780.1	33765496	33768351	0.321080375
cvirNC_035780.1	33769615	33779869	0.8579294525
cvirNC_035780.1	33797763	33801555	0.429804
cvirNC_035780.1	33814296	33821577	0.424773375
cvirNC_035780.1	33835021	33847289	10.461927625
cvirNC_035780.1	33848374	33849483	0.224341375
cvirNC_035780.1	33850397	33852798	13.106258
cvirNC_035780.1	33860476	33891006	4.801812
cvirNC_035780.1	33896392	33910028	6.7414625
cvirNC_035780.1	33922386	33926275	0.703991875
cvirNC_035780.1	33931729	33945324	1.838932725
cvirNC_035780.1	33945542	33964892	10.442927125
cvirNC_035780.1	33970068	33980505	0.384219875
cvirNC_035780.1	33981215	33990910	0.90343609
cvirNC_035780.1	33995805	34006771	6.728982875
cvirNC_035780.1	34007236	34011449	0.866211
cvirNC_035780.1	34045281	34048244	0.773374375
cvirNC_035780.1	34056001	34059398	1.093012875
cvirNC_035780.1	34060864	34062242	0.589431375
cvirNC_035780.1	34092939	34096099	0.457640625
cvirNC_035780.1	34098332	34114684	1.54895325
cvirNC_035780.1	34118274	34120587	0.521302875
cvirNC_035780.1	34126793	34132076	0.2925365
cvirNC_035780.1	34140016	34143986	0.21773675
cvirNC_035780.1	34158376	34159014	0.156485375
cvirNC_035780.1	34219932	34223814	0.938598375
cvirNC_035780.1	34235914	34236829	0.531956875
cvirNC_035780.1	34272828	34279085	0.3122983
cvirNC_035780.1	34299580	34306676	0.190796
cvirNC_035780.1	34315410	34344745	0.482543375
cvirNC_035780.1	34349292	34355296	0.649270375
cvirNC_035780.1	34364997	34366487	0.693237125
cvirNC_035780.1	34371338	34371409	0.526711375
cvirNC_035780.1	34373039	34373110	0.295959625
cvirNC_035780.1	34374228	34374299	0.197947
cvirNC_035780.1	34378119	34378190	0.23156075
cvirNC_035780.1	34378450	34378521	0.35903025
cvirNC_035780.1	34380198	34380269	0.55209375
cvirNC_035780.1	34381663	34385862	1.72372965527682
cvirNC_035780.1	34388988	34396443	0.675350125
cvirNC_035780.1	34390439	34392288	0.2514784375
cvirNC_035780.1	34415845	34418150	0.774966875
cvirNC_035780.1	34445720	34448270	0.688746125
cvirNC_035780.1	34458570	34462620	0.081282375
cvirNC_035780.1	34466578	34471140	0.388504125
cvirNC_035780.1	34469588	34478385	0.044441
cvirNC_035780.1	34485996	34492569	1.15711525
cvirNC_035780.1	34496946	34505395	12.49334925
cvirNC_035780.1	34508009	34513354	11.2702561961259
cvirNC_035780.1	34516514	34530958	0.532992675
cvirNC_035780.1	34545794	34552749	0.454411
cvirNC_035780.1	34576458	34601635	5.3544603875
cvirNC_035780.1	34608962	34618016	0.222146625
cvirNC_035780.1	34629184	34630881	0.36806975
cvirNC_035780.1	34630994	34651084	1.10608779720479
cvirNC_035780.1	34665684	34683411	1.366352325
cvirNC_035780.1	34699951	34730314	11.313668578263
cvirNC_035780.1	34731665	34773074	22.00804375
cvirNC_035780.1	34779030	34802241	11.477826875
cvirNC_035780.1	34782429	34785745	0.5403353625
cvirNC_035780.1	34802344	34813247	2.973682875
cvirNC_035780.1	34816482	34820430	3.047032
cvirNC_035780.1	34823563	34829102	8.598041625
cvirNC_035780.1	34838303	34843698	0.962091125
cvirNC_035780.1	34848354	34850525	0.48293332
cvirNC_035780.1	34853203	34863530	0.435365375
cvirNC_035780.1	34863572	34879114	8.024069125
cvirNC_035780.1	34881501	34908505	1.398640725
cvirNC_035780.1	34909530	34924236	7.48709525
cvirNC_035780.1	34933704	34938092	15.382073625
cvirNC_035780.1	34939704	34944651	1.050754
cvirNC_035780.1	34944360	34947721	0.562247125
cvirNC_035780.1	34958627	34976736	4.76294700620934
cvirNC_035780.1	35031830	35037737	2.565572375
cvirNC_035780.1	35038057	35053084	1.979995625
cvirNC_035780.1	35062769	35071515	1.5940945
cvirNC_035780.1	35095011	35098086	2.104915875
cvirNC_035780.1	35103197	35111016	2.697444375
cvirNC_035780.1	35117058	35125555	1.32683625
cvirNC_035780.1	35158752	35159810	0.43886725
cvirNC_035780.1	35193503	35208049	0.07628425
cvirNC_035780.1	35215189	35230995	0.090145875
cvirNC_035780.1	35250794	35255856	0.19447613375
cvirNC_035780.1	35267234	35273218	0.305203
cvirNC_035780.1	35297034	35304382	0.164210125
cvirNC_035780.1	35340647	35349846	0.29377525
cvirNC_035780.1	35354925	35375445	2.06150925
cvirNC_035780.1	35381264	35383202	2.396637875
cvirNC_035780.1	35385492	35389226	0.870580125
cvirNC_035780.1	35391747	35393354	0.37283775
cvirNC_035780.1	35401710	35402658	0.456828125
cvirNC_035780.1	35409161	35410007	0.032805375
cvirNC_035780.1	35413974	35417804	0.307493125
cvirNC_035780.1	35433582	35437425	0.32790375
cvirNC_035780.1	35452505	35458102	0.750191
cvirNC_035780.1	35475367	35477560	0.552489625
cvirNC_035780.1	35503596	35511952	2.6628085875
cvirNC_035780.1	35512800	35514202	2.56438425
cvirNC_035780.1	35531813	35543391	0.710008875
cvirNC_035780.1	35554098	35582856	1.207657625
cvirNC_035780.1	35587365	35588816	0.065775125
cvirNC_035780.1	35593556	35657857	0.408603875
cvirNC_035780.1	35636595	35637781	0.264730375
cvirNC_035780.1	35660063	35697879	1.4737377625
cvirNC_035780.1	35702648	35705049	1.354827375
cvirNC_035780.1	35711311	35711859	0.390252
cvirNC_035780.1	35713959	35715269	1.437679625
cvirNC_035780.1	35716471	35716953	0.71590475
cvirNC_035780.1	35723102	35738932	1.745985675
cvirNC_035780.1	35754073	35801008	0.16136125
cvirNC_035780.1	35773727	35775329	0.6274165
cvirNC_035780.1	35812470	35822298	1.0331845
cvirNC_035780.1	35845313	35849676	9.86993911799555
cvirNC_035780.1	35863308	35865398	0.691029
cvirNC_035780.1	35867278	35890410	17.92033875
cvirNC_035780.1	35902314	35903528	0.236546125
cvirNC_035780.1	35903251	35904553	0.21674525
cvirNC_035780.1	35907724	35913022	0.3957040375
cvirNC_035780.1	35914675	35930906	7.830551025
cvirNC_035780.1	35940281	35942773	8.065295875
cvirNC_035780.1	35942995	35953266	6.576056875
cvirNC_035780.1	35955142	35959032	0.259865875
cvirNC_035780.1	35960923	35999467	4.038566
cvirNC_035780.1	36007150	36043856	22.94195625
cvirNC_035780.1	36045992	36047616	0.4827895
cvirNC_035780.1	36050965	36055333	11.558029625
cvirNC_035780.1	36055386	36063399	4.7275925
cvirNC_035780.1	36067743	36075974	4.578162
cvirNC_035780.1	36080927	36097268	5.2988679875
cvirNC_035780.1	36105719	36111285	7.033472375
cvirNC_035780.1	36111492	36120975	4.597089125
cvirNC_035780.1	36122319	36126503	0.10538
cvirNC_035780.1	36131444	36137892	2.29286675
cvirNC_035780.1	36138217	36143426	0.596747125
cvirNC_035780.1	36147644	36152827	0.33549325
cvirNC_035780.1	36155298	36169254	2.63523075
cvirNC_035780.1	36173540	36193327	8.623740375
cvirNC_035780.1	36197550	36202260	2.58536575
cvirNC_035780.1	36206497	36210108	14.486163
cvirNC_035780.1	36219803	36220674	51.435296
cvirNC_035780.1	36227849	36228615	74.6774895
cvirNC_035780.1	36239788	36249353	4.21259225
cvirNC_035780.1	36251202	36284517	26.08033775
cvirNC_035780.1	36257765	36261562	6.037233
cvirNC_035780.1	36286553	36290932	7.708794375
cvirNC_035780.1	36403997	36410551	0.4291685
cvirNC_035780.1	36410781	36419005	0.179496875
cvirNC_035780.1	36422923	36431866	0.03390297125
cvirNC_035780.1	36438642	36445796	1.518714625
cvirNC_035780.1	36445871	36459322	6.55032675
cvirNC_035780.1	36459586	36467972	21.329515875
cvirNC_035780.1	36478974	36483024	0.225640625
cvirNC_035780.1	36487177	36496384	0.129722125
cvirNC_035780.1	36506973	36515167	1.6199002
cvirNC_035780.1	36515033	36525864	5.8995805
cvirNC_035780.1	36527773	36538457	12.54811725
cvirNC_035780.1	36550452	36558232	1.33697325
cvirNC_035780.1	36566619	36566692	0.165391125
cvirNC_035780.1	36567922	36570741	0.28919825
cvirNC_035780.1	36574031	36575775	0.191563625
cvirNC_035780.1	36576092	36577570	0.131044875
cvirNC_035780.1	36583224	36584423	0.12966925
cvirNC_035780.1	36584728	36586522	0.092348875
cvirNC_035780.1	36590753	36592514	0.074928625
cvirNC_035780.1	36592794	36593982	0
cvirNC_035780.1	36596710	36597734	0.05713
cvirNC_035780.1	36598025	36599474	0.13507175
cvirNC_035780.1	36600917	36607520	4.847206125
cvirNC_035780.1	36637960	36643196	1.60684075
cvirNC_035780.1	36669662	36686546	0.5314695
cvirNC_035780.1	36764104	36777071	0.509348625
cvirNC_035780.1	36789756	36796810	0.352588517470206
cvirNC_035780.1	36801924	36813753	0.01280625
cvirNC_035780.1	36834001	36835559	0.683779875
cvirNC_035780.1	36835956	36836836	0.218329
cvirNC_035780.1	36842191	36846585	0.18220375
cvirNC_035780.1	36846780	36848927	0.255253625
cvirNC_035780.1	36850724	36853532	0.095006
cvirNC_035780.1	36869628	36870550	0.579898
cvirNC_035780.1	36879517	36889386	0.0287145
cvirNC_035780.1	36883215	36884353	0.833660125
cvirNC_035780.1	36918246	36918955	0.289621125
cvirNC_035780.1	36936953	36940510	0.244986
cvirNC_035780.1	36965618	36988021	0.347363875
cvirNC_035780.1	37021053	37021688	0.218479625
cvirNC_035780.1	37027282	37031715	1.092159125
cvirNC_035780.1	37076247	37078359	0.122124625
cvirNC_035780.1	37083699	37096070	4.07083433035714
cvirNC_035780.1	37106530	37121637	5.141335875
cvirNC_035780.1	37126403	37134919	7.34910975
cvirNC_035780.1	37138109	37144022	2.503561
cvirNC_035780.1	37145010	37199859	9.568011625
cvirNC_035780.1	37207843	37216339	0.0953825
cvirNC_035780.1	37217743	37222621	0.079059125
cvirNC_035780.1	37226347	37235364	0.0616985
cvirNC_035780.1	37236934	37247224	6.88795175
cvirNC_035780.1	37251755	37252914	0.1884024625
cvirNC_035780.1	37257768	37262530	0.24249225
cvirNC_035780.1	37269797	37272075	1.30460825
cvirNC_035780.1	37275698	37282286	2.4057316125
cvirNC_035780.1	37290985	37304905	3.373829875
cvirNC_035780.1	37339386	37363452	0.34804470625
cvirNC_035780.1	37373560	37373632	0.13080825
cvirNC_035780.1	37375561	37377510	0.1992855625
cvirNC_035780.1	37390296	37390366	0.219235625
cvirNC_035780.1	37391548	37391618	0.00803025
cvirNC_035780.1	37393633	37393703	0.0640345
cvirNC_035780.1	37395214	37395284	0.3012445
cvirNC_035780.1	37396080	37396150	0.3183515
cvirNC_035780.1	37397208	37397278	0.215537375
cvirNC_035780.1	37397478	37397548	0.206231
cvirNC_035780.1	37398501	37398571	0.347316375
cvirNC_035780.1	37408826	37481929	7.14083925
cvirNC_035780.1	37411479	37415391	0.81340975
cvirNC_035780.1	37482202	37487836	6.47392675
cvirNC_035780.1	37500664	37516327	2.41796375
cvirNC_035780.1	37576671	37579574	0
cvirNC_035780.1	37584782	37601431	0.002510375
cvirNC_035780.1	37605988	37609471	0.157828875
cvirNC_035780.1	37612684	37614262	0.065657375
cvirNC_035780.1	37618015	37620667	0.22824
cvirNC_035780.1	37627451	37638674	2.910072125
cvirNC_035780.1	37646635	37649048	0.09645225
cvirNC_035780.1	37652768	37654778	0.2406975
cvirNC_035780.1	37665584	37668044	0.14758225
cvirNC_035780.1	37671895	37681259	15.55915375
cvirNC_035780.1	37683779	37690489	0.26018254
cvirNC_035780.1	37697180	37713634	0.048685875
cvirNC_035780.1	37722350	37737879	0.058370125
cvirNC_035780.1	37745862	37746742	0.69195975
cvirNC_035780.1	37748345	37751117	1.387125875
cvirNC_035780.1	37751948	37757999	1.4615512125
cvirNC_035780.1	37761342	37773977	3.343955375
cvirNC_035780.1	37775307	37792610	3.128779625
cvirNC_035780.1	37798626	37808290	4.994122725
cvirNC_035780.1	37816992	37827882	7.867101375
cvirNC_035780.1	37830319	37846096	21.96480125
cvirNC_035780.1	37884138	37886183	2.1490265
cvirNC_035780.1	37889694	37896991	0.7961524625
cvirNC_035780.1	37911596	37930653	1.3827562875
cvirNC_035780.1	37931513	37940396	0.573571375
cvirNC_035780.1	37945038	37957423	1.65781195
cvirNC_035780.1	37963182	37965430	4.65283
cvirNC_035780.1	37967008	37992759	13.28944
cvirNC_035780.1	38000541	38011441	10.324592875
cvirNC_035780.1	38013612	38033065	44.695395
cvirNC_035780.1	38033087	38035308	17.355714375
cvirNC_035780.1	38035337	38039267	9.056451875
cvirNC_035780.1	38039364	38049440	6.324757375
cvirNC_035780.1	38052872	38070098	0.988126548941092
cvirNC_035780.1	38074274	38078445	650.7344625
cvirNC_035780.1	38078620	38087856	20.33806125
cvirNC_035780.1	38090806	38109910	15.15142675
cvirNC_035780.1	38109938	38111728	418.0201375
cvirNC_035780.1	38113961	38118246	76.235916375
cvirNC_035780.1	38118835	38130142	19.3217015
cvirNC_035780.1	38130571	38134205	32.10936375
cvirNC_035780.1	38134758	38144734	0.20608325
cvirNC_035780.1	38145258	38157043	0.76554757875
cvirNC_035780.1	38156977	38175841	0.19966118
cvirNC_035780.1	38179134	38185274	0.361775625
cvirNC_035780.1	38187136	38188200	1.487625625
cvirNC_035780.1	38203839	38208696	4.31206575
cvirNC_035780.1	38209799	38243110	28.78567875
cvirNC_035780.1	38243027	38247401	6.1365515
cvirNC_035780.1	38248760	38251167	1.66840275
cvirNC_035780.1	38252741	38255533	0.215080375
cvirNC_035780.1	38263664	38284543	122.579995
cvirNC_035780.1	38332029	38334419	0.487972375
cvirNC_035780.1	38341431	38342474	0.352942625
cvirNC_035780.1	38424761	38446059	3.49184975
cvirNC_035780.1	38461037	38463792	0.960593375
cvirNC_035780.1	38471950	38503393	1.2835236625
cvirNC_035780.1	38511369	38518890	0.3504095
cvirNC_035780.1	38525368	38528282	0.65604
cvirNC_035780.1	38527614	38531771	0.981579375
cvirNC_035780.1	38627696	38628784	0.555283
cvirNC_035780.1	38646846	38711742	11.465529125
cvirNC_035780.1	38719087	38728291	0.117621
cvirNC_035780.1	38729744	38733976	0.119963875
cvirNC_035780.1	38738230	38742879	0.045184125
cvirNC_035780.1	38744011	38753199	5.03951961137961
cvirNC_035780.1	38757410	38758680	1.75598067765655
cvirNC_035780.1	38763333	38766850	0.441430305
cvirNC_035780.1	38767644	38777258	0.77492721375
cvirNC_035780.1	38781769	38788453	1.0869868875
cvirNC_035780.1	38797351	38810074	2.6985725
cvirNC_035780.1	38842946	38867881	0.328641007918552
cvirNC_035780.1	38876999	38877071	0.220285125
cvirNC_035780.1	38879838	38881858	0.197954125
cvirNC_035780.1	38893176	38893246	0.112141875
cvirNC_035780.1	38894420	38894490	0.2161715
cvirNC_035780.1	38896486	38896556	0.0342185
cvirNC_035780.1	38898114	38898184	0.083586375
cvirNC_035780.1	38899463	38899533	0.027485375
cvirNC_035780.1	38901528	38901598	0.0380325
cvirNC_035780.1	38902720	38902790	0.02047325
cvirNC_035780.1	38913537	38977695	7.71526825
cvirNC_035780.1	38916336	38920608	0.75994075
cvirNC_035780.1	38977977	38983570	5.27865825
cvirNC_035780.1	38990747	39000794	4.529018125
cvirNC_035780.1	39011171	39016423	0.960032625
cvirNC_035780.1	39018976	39020761	0.823081125
cvirNC_035780.1	39081089	39084700	0.13549775
cvirNC_035780.1	39086694	39088247	0.098394125
cvirNC_035780.1	39092840	39094273	0.15943925
cvirNC_035780.1	39102730	39127237	1.359986525
cvirNC_035780.1	39131357	39133366	0.18178775
cvirNC_035780.1	39143482	39147703	0.074718875
cvirNC_035780.1	39150715	39160408	17.46922125
cvirNC_035780.1	39163621	39168921	0.409171625
cvirNC_035780.1	39175787	39191371	0.07516186875
cvirNC_035780.1	39197809	39203549	0.103157625
cvirNC_035780.1	39203556	39212688	0.108602625
cvirNC_035780.1	39215248	39218023	1.23109225
cvirNC_035780.1	39218855	39225449	1.6497187125
cvirNC_035780.1	39228832	39242895	2.60106675
cvirNC_035780.1	39231264	39252946	2.371446625
cvirNC_035780.1	39262013	39273805	4.179542875
cvirNC_035780.1	39280383	39288900	13.687095375
cvirNC_035780.1	39289171	39312689	21.6796575
cvirNC_035780.1	39318757	39327922	48.30831375
cvirNC_035780.1	39331919	39349603	0.866581625
cvirNC_035780.1	39359121	39375303	0.754390825
cvirNC_035780.1	39382099	39391969	6.693989375
cvirNC_035780.1	39401353	39402484	0.19722325
cvirNC_035780.1	39402096	39404519	0.54250575
cvirNC_035780.1	39403810	39408432	0.29842875
cvirNC_035780.1	39408425	39412302	0.809409875
cvirNC_035780.1	39413327	39426221	1.343412875
cvirNC_035780.1	39434743	39443607	0.22149375
cvirNC_035780.1	39458888	39523044	1.706586875
cvirNC_035780.1	39531098	39537137	1.212013375
cvirNC_035780.1	39544594	39547051	1.360781625
cvirNC_035780.1	39546507	39549761	1.204369375
cvirNC_035780.1	39550399	39557318	2.549426875
cvirNC_035780.1	39591268	39610283	11.10657575
cvirNC_035780.1	39612760	39614506	0.697208875
cvirNC_035780.1	39617141	39618662	0
cvirNC_035780.1	39623614	39624963	1.4494845
cvirNC_035780.1	39631686	39633453	2.0287915
cvirNC_035780.1	39644344	39655089	0.21283875
cvirNC_035780.1	39657448	39665957	45.64268875
cvirNC_035780.1	39668442	39672343	1.083071
cvirNC_035780.1	39673280	39689612	10.101566625
cvirNC_035780.1	39692574	39695929	1.253573
cvirNC_035780.1	39696760	39707874	1.070065875
cvirNC_035780.1	39712344	39749268	0.30852880375
cvirNC_035780.1	39729622	39731109	0.887718625
cvirNC_035780.1	39750510	39759759	0.423203
cvirNC_035780.1	39775549	39788274	0.373971
cvirNC_035780.1	39799712	39811770	1.397281
cvirNC_035780.1	39803326	39803398	0.390090125
cvirNC_035780.1	39816544	39819172	1.235972125
cvirNC_035780.1	39821689	39825281	1.907371125
cvirNC_035780.1	39827079	39835431	10.93696025
cvirNC_035780.1	39838016	39838088	0.289462625
cvirNC_035780.1	39844348	39844419	0.11462825
cvirNC_035780.1	39844848	39844919	0.084123625
cvirNC_035780.1	39845390	39845461	0.121401375
cvirNC_035780.1	39846034	39846105	0.1999215
cvirNC_035780.1	39847632	39847704	0.12856875
cvirNC_035780.1	39851534	39851605	0.261029
cvirNC_035780.1	39862576	39871078	19.18650875
cvirNC_035780.1	39869896	39874785	1.707377625
cvirNC_035780.1	39875372	39896220	22.686831375
cvirNC_035780.1	39897393	39946457	0.5739529225
cvirNC_035780.1	39920694	39926985	0.712189875
cvirNC_035780.1	39947808	39957304	1.9292727125
cvirNC_035780.1	39970223	39976206	21.167878375
cvirNC_035780.1	39976706	39977742	60.06539125
cvirNC_035780.1	39977746	39980663	8.935409375
