chr	start	end	methylation_mean
cvirNC_035780.1	60569526	60576189	0.275663375
cvirNC_035780.1	60582499	60600638	22.6973325
cvirNC_035780.1	60590094	60593259	27.59567875
cvirNC_035780.1	60602848	60617169	21.11182925
cvirNC_035780.1	60608232	60610289	23.37851
cvirNC_035780.1	60619643	60629752	59.58293
cvirNC_035780.1	60632370	60642556	44.6195425
cvirNC_035780.1	60645622	60647939	37.58710925
cvirNC_035780.1	60660848	60662421	23.32251
cvirNC_035780.1	60668586	60673866	16.50955925
cvirNC_035780.1	60674459	60684370	24.70649675
cvirNC_035780.1	60703017	60730024	35.3456725
cvirNC_035780.1	60737787	60744483	0.31087955
cvirNC_035780.1	60744749	60761619	0.52354105
cvirNC_035780.1	60763685	60770843	0.3104194
cvirNC_035780.1	60783789	60795576	13.4296875
cvirNC_035780.1	60800085	60806103	74.44256
cvirNC_035780.1	60805745	60806553	96.8087525
cvirNC_035780.1	60806190	60809490	80.98181
cvirNC_035780.1	60809806	60814089	86.18798
cvirNC_035780.1	60815485	60820683	81.410645
cvirNC_035780.1	60828363	60839660	0.266411575
cvirNC_035780.1	60847009	60855737	0.25227895
cvirNC_035780.1	60858768	60882774	0.57165185
cvirNC_035780.1	60915745	60918673	19.4503785
cvirNC_035780.1	60927586	60945668	67.931455
cvirNC_035780.1	60966318	60969173	0.2205722175
cvirNC_035780.1	60984221	60988807	54.925283
cvirNC_035780.1	60996248	60999179	0.251225335
cvirNC_035780.1	61002122	61007604	0.418013975
cvirNC_035780.1	61010203	61014428	0.2740071
cvirNC_035780.1	61014393	61024038	4.904000775
cvirNC_035780.1	61030208	61032471	0.315406275
cvirNC_035780.1	61034832	61040091	0.223876175
cvirNC_035780.1	61046264	61060061	0.453857625
cvirNC_035780.1	61060209	61060290	0.477695225
cvirNC_035780.1	61063514	61063595	0.4051188
cvirNC_035780.1	61066861	61066942	0
cvirNC_035780.1	61068179	61088894	0.236715
cvirNC_035780.1	61104090	61125625	51.4828625
cvirNC_035780.1	61125830	61140417	62.3483375
cvirNC_035780.1	61144764	61154250	73.7970475
cvirNC_035780.1	61154857	61171305	68.7448925
cvirNC_035780.1	61176587	61197355	69.3572575
cvirNC_035780.1	61201772	61205916	53.73859
cvirNC_035780.1	61210685	61212376	71.17257
cvirNC_035780.1	61213927	61263207	52.6740475
cvirNC_035780.1	61269374	61282978	25.56793725
cvirNC_035780.1	61298119	61318618	70.837525
cvirNC_035780.1	61319922	61324082	NA
cvirNC_035780.1	61328615	61344971	81.2410775
cvirNC_035780.1	61345102	61368515	56.74415
cvirNC_035780.1	61354800	61359361	49.633665
cvirNC_035780.1	61371374	61379327	53.2817125
cvirNC_035780.1	61381213	61383272	0.322124875
cvirNC_035780.1	61385291	61389798	10.0741502
cvirNC_035780.1	61390022	61392635	87.1700575
cvirNC_035780.1	61397040	61420915	78.7509775
cvirNC_035780.1	61422634	61430151	75.2239025
cvirNC_035780.1	61430477	61448010	83.471335
cvirNC_035780.1	61451252	61468889	11.51548125
cvirNC_035780.1	61473179	61484717	0.541360725
cvirNC_035780.1	61485380	61495043	65.58769
cvirNC_035780.1	61499765	61507734	65.278905
cvirNC_035780.1	61513226	61521825	64.603795
cvirNC_035780.1	61521357	61551798	35.419785
cvirNC_035780.1	61535965	61538239	0.3774698325
cvirNC_035780.1	61553771	61557964	87.98731
cvirNC_035780.1	61595939	61601658	0.465674675
cvirNC_035780.1	61617079	61676268	5.84785225
cvirNC_035780.1	61684374	61697793	2.412891525
cvirNC_035780.1	61692565	61697793	2.512941075
cvirNC_035780.1	61700133	61704724	0.505627125
cvirNC_035780.1	61710318	61714917	0.31737882
cvirNC_035780.1	61720330	61744423	87.6816025
cvirNC_035780.1	61763937	61768797	65.5842925
cvirNC_035780.1	61768986	61796642	75.36097
cvirNC_035780.1	61798655	61802981	2.782567325
cvirNC_035780.1	61804485	61813477	63.5671225
cvirNC_035780.1	61817297	61959829	9.033123
cvirNC_035780.1	61843407	61846126	0.3870263
cvirNC_035780.1	61853900	61874193	8.0624215
cvirNC_035780.1	61892491	61909117	65.8975875
cvirNC_035780.1	62003504	62020300	84.13105
cvirNC_035780.1	62021534	62026166	63.488155
cvirNC_035780.1	62030319	62049875	14.216525925
cvirNC_035780.1	62052793	62089662	2.477793
cvirNC_035780.1	62098974	62129972	1.3558646
cvirNC_035780.1	62138210	62154737	0.6601204
cvirNC_035780.1	62161057	62238092	5.1794435
cvirNC_035780.1	62161592	62166531	6.118179425
cvirNC_035780.1	62242627	62268195	0.373871875
cvirNC_035780.1	62278705	62298125	1.434671375
cvirNC_035780.1	62308906	62321161	1.504635075
cvirNC_035780.1	62322423	62335488	0.53832555
cvirNC_035780.1	62341758	62383375	0.32267275
cvirNC_035780.1	62383893	62410199	0.420136475
cvirNC_035780.1	62415528	62421832	0.299014475
cvirNC_035780.1	62427236	62442628	0.3824223
cvirNC_035780.1	62446498	62449675	33.9086025
cvirNC_035780.1	62449883	62456160	0.271630775
cvirNC_035780.1	62456533	62466799	0.831846625
cvirNC_035780.1	62472937	62485739	63.5079925
cvirNC_035780.1	62486222	62488192	0.20489025
cvirNC_035780.1	62494269	62549414	7.02647575
cvirNC_035780.1	62550930	62561884	0.585777325
cvirNC_035780.1	62568057	62574614	0.38329875
cvirNC_035780.1	62580332	62600296	63.71797
cvirNC_035780.1	62588942	62591483	79.450505
cvirNC_035780.1	62602220	62619507	66.828875
cvirNC_035780.1	62621800	62630464	1.38524015
cvirNC_035780.1	62635912	62637469	0.663580266666667
cvirNC_035780.1	62637697	62649547	57.2733075
cvirNC_035780.1	62649872	62656297	65.271155
cvirNC_035780.1	62658842	62667177	10.20304475
cvirNC_035780.1	62668635	62670626	0.2705814775
cvirNC_035780.1	62672500	62682365	7.689132
cvirNC_035780.1	62678936	62684142	11.151323
cvirNC_035780.1	62685492	62698419	70.97158
cvirNC_035780.1	62700363	62705071	0.970041655
cvirNC_035780.1	62705769	62708781	0.405679425
cvirNC_035780.1	62712756	62729994	0.380350675
cvirNC_035780.1	62733460	62738938	3.01106875
cvirNC_035780.1	62741197	62750429	16.7129375
cvirNC_035780.1	62758210	62760408	1.9893938
cvirNC_035780.1	62761774	62781655	77.9492375
cvirNC_035780.1	62797587	62801370	0.2749495225
cvirNC_035780.1	62832069	62840878	0.661139075
cvirNC_035780.1	62842113	62846632	0.41521435
cvirNC_035780.1	62855617	62858800	0.251352225
cvirNC_035780.1	62864738	62870007	0.84010645
cvirNC_035780.1	62878327	62887074	73.7216875
cvirNC_035780.1	62887238	62910789	76.347225
cvirNC_035780.1	62911096	62930783	0.351231675
cvirNC_035780.1	62950935	62969230	0.389021
cvirNC_035780.1	62969230	62974155	0.251669425
cvirNC_035780.1	62976404	62978110	32.151635
cvirNC_035780.1	62982810	62987393	0.4132416
cvirNC_035780.1	62988579	62995243	1.6392226
cvirNC_035780.1	62997820	62999882	0.247986125
cvirNC_035780.1	63002260	63007164	0.265869125
cvirNC_035780.1	63011473	63019501	0.363493225
cvirNC_035780.1	63020669	63035153	1.4332199
cvirNC_035780.1	63044154	63048735	38.2886525
cvirNC_035780.1	63049890	63051882	0.247046325
cvirNC_035780.1	63053026	63057498	53.8369625
cvirNC_035780.1	63066938	63070015	0.4557317975
cvirNC_035780.1	63071214	63092813	0.33764615
cvirNC_035780.1	63086590	63092114	0.26326415
cvirNC_035780.1	63103289	63110191	0.290857175
cvirNC_035780.1	63134690	63168048	0.303796975
cvirNC_035780.1	63172636	63178135	0.4924266425
cvirNC_035780.1	63181355	63190965	21.0423525
cvirNC_035780.1	63191103	63192579	0.62200985
cvirNC_035780.1	63197128	63198120	0.25701575
cvirNC_035780.1	63199975	63216977	77.835875
cvirNC_035780.1	63219244	63225256	0.866441775
cvirNC_035780.1	63225811	63234255	0.71875305
cvirNC_035780.1	63234765	63236237	0.2645694
cvirNC_035780.1	63238420	63245314	1.2126122
cvirNC_035780.1	63246981	63249872	0.5196185825
cvirNC_035780.1	63250039	63252117	0.2540260325
cvirNC_035780.1	63253361	63255651	42.795095
cvirNC_035780.1	63266110	63276079	64.6745325
cvirNC_035780.1	63277021	63281234	72.380285
cvirNC_035780.1	63296179	63301503	0.292488425
cvirNC_035780.1	63319232	63321221	55.2892875
cvirNC_035780.1	63321396	63331103	50.1170675
cvirNC_035780.1	63335140	63338352	47.51969
cvirNC_035780.1	63353494	63356139	0.239554666666667
cvirNC_035780.1	63359928	63364103	0.220806525
cvirNC_035780.1	63368954	63373539	61.6855975
cvirNC_035780.1	63374726	63378188	62.0328075
cvirNC_035780.1	63381876	63389814	0.3642942
cvirNC_035780.1	63395532	63399949	77.5142825
cvirNC_035780.1	63403286	63406940	47.8071025
cvirNC_035780.1	63409221	63417606	17.844405
cvirNC_035780.1	63417816	63425836	66.901305
cvirNC_035780.1	63430714	63432682	0.228072075
cvirNC_035780.1	63435189	63442711	75.776535
cvirNC_035780.1	63442832	63447411	10.47467395
cvirNC_035780.1	63447429	63464164	9.4363135
cvirNC_035780.1	63464079	63465867	47.48318725
cvirNC_035780.1	63469976	63473194	0.415616675
cvirNC_035780.1	63478163	63487870	1.193796375
cvirNC_035780.1	63490870	63492954	0.27187645
cvirNC_035780.1	63493385	63500948	0.255329825
cvirNC_035780.1	63528359	63547584	34.4777025
cvirNC_035780.1	63555589	63576266	0.288469
cvirNC_035780.1	63580549	63592816	70.0772225
cvirNC_035780.1	63594474	63606810	67.9197275
cvirNC_035780.1	63607724	63613665	87.59493
cvirNC_035780.1	63613929	63627214	82.5480075
cvirNC_035780.1	63628598	63632075	62.1377125
cvirNC_035780.1	63633496	63645720	77.55002
cvirNC_035780.1	63645812	63648359	41.00433
cvirNC_035780.1	63650073	63677629	86.712625
cvirNC_035780.1	63655212	63660056	92.38787
cvirNC_035780.1	63682876	63716677	77.60721
cvirNC_035780.1	63718533	63726706	75.47178
cvirNC_035780.1	63727038	63728356	29.64876
cvirNC_035780.1	63731944	63735154	68.10133
cvirNC_035780.1	63735041	63752614	21.227625
cvirNC_035780.1	63757527	63792498	1.0130994
cvirNC_035780.1	63805842	63819830	61.4669025
cvirNC_035780.1	63822387	63837383	67.69145
cvirNC_035780.1	63842106	63843032	0.11230987
cvirNC_035780.1	63842967	63846517	0.34938395
cvirNC_035780.1	63870974	63885733	0.91725955
cvirNC_035780.1	63885753	63887465	0.190878375
cvirNC_035780.1	63889425	63894920	0.901624
cvirNC_035780.1	63895327	63902514	69.052305
cvirNC_035780.1	63902506	63905855	33.63642
cvirNC_035780.1	63911379	63916986	0.2131689
cvirNC_035780.1	63925824	63937807	81.1223175
cvirNC_035780.1	63937823	63952401	56.080935
cvirNC_035780.1	63958632	63975022	47.9489125
cvirNC_035780.1	63975466	63985944	2.131437575
cvirNC_035780.1	64031230	64038952	0.25812575
cvirNC_035780.1	64043471	64046257	0.272545705
cvirNC_035780.1	64048745	64050276	4.9631726
cvirNC_035780.1	64069279	64072759	9.57308825
cvirNC_035780.1	64077517	64081707	0.2937715225
cvirNC_035780.1	64087264	64106850	0.8675963
cvirNC_035780.1	64111218	64118301	0.2459220875
cvirNC_035780.1	64118702	64145562	0.224617595
cvirNC_035780.1	64147437	64150873	43.96171125
cvirNC_035780.1	64153894	64178871	83.5547475
cvirNC_035780.1	64180666	64189195	72.323875
cvirNC_035780.1	64197895	64199845	48.1326125
cvirNC_035780.1	64200955	64212388	54.328035
cvirNC_035780.1	64238138	64244593	2.477493075
cvirNC_035780.1	64248938	64254330	60.45292
cvirNC_035780.1	64256626	64268639	83.6571325
cvirNC_035780.1	64268780	64274835	71.6120125
cvirNC_035780.1	64280867	64282308	0.542270395
cvirNC_035780.1	64282703	64290588	2.1875002
cvirNC_035780.1	64296307	64299396	55.3053325
cvirNC_035780.1	64300491	64306431	1.42068605
cvirNC_035780.1	64314742	64318816	0.2081702
cvirNC_035780.1	64338092	64441946	2.53690475
cvirNC_035780.1	64478556	64481643	0.3416885725
cvirNC_035780.1	64520312	64525109	0.1087617
cvirNC_035780.1	64528477	64532264	0.38774805
cvirNC_035780.1	64533291	64536286	28.30868225
cvirNC_035780.1	64542453	64549246	0.931126426666667
cvirNC_035780.1	64556108	64560517	86.8533375
cvirNC_035780.1	64560615	64565008	81.6378575
cvirNC_035780.1	64567169	64572562	55.5304525
cvirNC_035780.1	64577726	64581947	0.179736605
cvirNC_035780.1	64612747	64624870	77.3144875
cvirNC_035780.1	64626005	64627956	42.959605
cvirNC_035780.1	64635952	64644626	88.0340275
cvirNC_035780.1	64646420	64670837	90.66384
cvirNC_035780.1	64672404	64675222	49.883065
cvirNC_035780.1	64677249	64712851	0.36348665
cvirNC_035780.1	64713073	64720402	0.16693651
cvirNC_035780.1	64727402	64748487	2.6811618
cvirNC_035780.1	64751640	64754392	1.84869905
cvirNC_035780.1	64765133	64767298	1.951950425
cvirNC_035780.1	64816569	64824003	2.65611975
cvirNC_035780.1	64839012	64871279	45.303385
cvirNC_035780.1	64874471	64877099	9.97192705
cvirNC_035780.1	64877277	64877702	0
cvirNC_035780.1	64880497	64890291	70.288615
cvirNC_035780.1	64892005	65022957	14.312921
cvirNC_035780.1	64904284	64905422	1.37721625
cvirNC_035780.1	64921956	64930580	17.0539689
cvirNC_035780.1	64951361	64962345	24.936973
cvirNC_035780.1	64962396	64978703	68.4961025
cvirNC_035780.1	64983918	64987123	5.65566445
cvirNC_035780.1	65076462	65082935	0.2200575675
cvirNC_035780.1	65092946	65126616	1.388384275
cvirNC_035780.1	65155832	65186744	0.549850425
cvirNC_035780.1	65189781	65190611	0.245670975
cvirNC_035780.1	65204575	65224398	0.301009725
cvirNC_035780.1	65224734	65232992	0.97940115
cvirNC_035780.1	65264663	65285462	0.58616985
cvirNC_035780.1	65286550	65314849	1.300926225
cvirNC_035780.1	65318695	65321551	0.5
cvirNC_035780.1	65329123	65347850	4.11646175
cvirNC_035780.1	65348479	65368566	0.9923039
cvirNC_035780.1	65371284	65433569	2.4282845
cvirNC_035780.1	65407041	65408309	17.74337575
cvirNC_035780.1	65441199	65441634	NA
cvirNC_035780.1	65471685	65555896	1.29044295
cvirNC_035780.1	65538924	65540902	0.04644018
cvirNC_035780.1	65542735	65545967	NA
cvirNC_035780.1	65543511	65548909	NA
cvirNC_035780.1	65580707	65606822	1.316167675
cvirNC_035780.1	65621638	65645891	0.525865875
cvirNC_035780.1	65650076	65658622	0.5781259
cvirNC_035781.1	758	14333	72.8523925
cvirNC_035781.1	37538	37995	95.699415
cvirNC_035781.1	38551	39144	92.307692
cvirNC_035781.1	49808	52721	0.173611125
cvirNC_035781.1	52949	63923	78.158085
cvirNC_035781.1	64081	73148	78.69339
cvirNC_035781.1	96883	99999	4.848485
cvirNC_035781.1	128439	140736	0.914159325
cvirNC_035781.1	140274	146790	0.4625164375
cvirNC_035781.1	146940	161455	2.3770327
cvirNC_035781.1	161492	162875	0.405133966666667
cvirNC_035781.1	202619	212236	54.44557
cvirNC_035781.1	214994	225994	71.096325
cvirNC_035781.1	226716	233904	40.6589692
cvirNC_035781.1	240411	244678	4.6258760825
cvirNC_035781.1	245579	250792	79.1604375
cvirNC_035781.1	251018	254900	40.0307775
cvirNC_035781.1	251828	252738	24.0317435
cvirNC_035781.1	256296	260085	5.19366087
cvirNC_035781.1	261366	263173	67.02700075
cvirNC_035781.1	262870	269976	79.1168375
cvirNC_035781.1	270013	278295	69.5838675
cvirNC_035781.1	278286	283001	3.592149775
cvirNC_035781.1	282220	306934	32.25842
cvirNC_035781.1	283609	285692	0.410988845
cvirNC_035781.1	289282	292450	43.53836
cvirNC_035781.1	307719	317619	52.078955
cvirNC_035781.1	351631	354845	39.2472325
cvirNC_035781.1	355075	366344	60.719445
cvirNC_035781.1	366336	387832	64.3201625
cvirNC_035781.1	388731	395671	0.2806487
cvirNC_035781.1	416973	419851	7.3564629675
cvirNC_035781.1	420702	423511	11.322780255
cvirNC_035781.1	426531	438351	79.6634025
cvirNC_035781.1	439972	440829	0.29707483
cvirNC_035781.1	443637	445568	0.28453607
cvirNC_035781.1	451837	453785	0.35853089
cvirNC_035781.1	453615	471395	0.333683775
cvirNC_035781.1	459098	464218	0.265472425
cvirNC_035781.1	471712	477224	0.29481925
cvirNC_035781.1	477320	492846	0.262458925
cvirNC_035781.1	494850	504314	0.498706225
cvirNC_035781.1	504632	535820	49.267085
cvirNC_035781.1	538118	544906	75.3799575
cvirNC_035781.1	545145	548347	74.2998925
cvirNC_035781.1	550041	554577	15.056015
cvirNC_035781.1	563982	578645	0.230188875
cvirNC_035781.1	579455	583376	67.8303675
cvirNC_035781.1	584149	596169	71.98973
cvirNC_035781.1	596324	602532	81.3021625
cvirNC_035781.1	602693	618781	81.7043825
cvirNC_035781.1	619148	628953	78.052225
cvirNC_035781.1	629192	640054	65.287785
cvirNC_035781.1	640556	643124	72.062825
cvirNC_035781.1	643314	648696	51.99975
cvirNC_035781.1	650227	665578	81.316055
cvirNC_035781.1	665990	683353	83.165985
cvirNC_035781.1	684193	702526	15.01779875
cvirNC_035781.1	706423	722389	87.485075
cvirNC_035781.1	722578	734173	77.465105
cvirNC_035781.1	738539	742301	45.8349225
cvirNC_035781.1	743321	774572	81.786335
cvirNC_035781.1	778370	786566	60.4677125
cvirNC_035781.1	794541	807511	0.4085154
cvirNC_035781.1	816738	820776	0.2379331025
cvirNC_035781.1	823084	826493	0.200345
cvirNC_035781.1	826552	837983	0.375791675
cvirNC_035781.1	842274	845965	48.9943275
cvirNC_035781.1	845886	847910	56.653125
cvirNC_035781.1	848464	854842	85.6005225
cvirNC_035781.1	859272	863557	0.212945575
cvirNC_035781.1	868132	875152	67.7176925
cvirNC_035781.1	875160	882664	13.1581175
cvirNC_035781.1	887245	913399	10.8949105
cvirNC_035781.1	920734	923885	4.184016375
cvirNC_035781.1	932133	935185	2.278588025
cvirNC_035781.1	941124	945148	0.41738807
cvirNC_035781.1	952290	955018	1.6161044
cvirNC_035781.1	957297	959971	3.365740525
cvirNC_035781.1	963459	981831	17.2231424
cvirNC_035781.1	969074	973025	4.124695
cvirNC_035781.1	982126	984477	9.5251291775
cvirNC_035781.1	984914	987998	3.1959802
cvirNC_035781.1	995608	998797	4.453763325
cvirNC_035781.1	1005720	1012755	10.458377
cvirNC_035781.1	1011018	1014301	1.039600325
cvirNC_035781.1	1015915	1025308	10.74017475
cvirNC_035781.1	1022300	1025672	0.6022768825
cvirNC_035781.1	1042243	1043815	17.8517571
cvirNC_035781.1	1045152	1049448	46.519930975
cvirNC_035781.1	1049848	1052311	32.387444
cvirNC_035781.1	1053002	1056105	24.815030275
cvirNC_035781.1	1058594	1094926	60.60601
cvirNC_035781.1	1096349	1101646	55.1832625
cvirNC_035781.1	1102119	1109039	1.936348175
cvirNC_035781.1	1111059	1125255	80.72242
cvirNC_035781.1	1112918	1116872	76.1192925
cvirNC_035781.1	1125366	1130067	67.70568
cvirNC_035781.1	1132797	1138684	0.4023872
cvirNC_035781.1	1144874	1152819	75.68291
cvirNC_035781.1	1157798	1164287	55.316965
cvirNC_035781.1	1164987	1171550	16.5112575
cvirNC_035781.1	1178921	1283552	51.927625
cvirNC_035781.1	1271190	1273681	0.777719033333333
cvirNC_035781.1	1288254	1321901	74.8086825
cvirNC_035781.1	1298561	1307248	86.82792
cvirNC_035781.1	1324885	1339127	80.1037875
cvirNC_035781.1	1340342	1350253	28.7677075
cvirNC_035781.1	1350400	1366400	74.69905
cvirNC_035781.1	1367318	1379436	72.84087
cvirNC_035781.1	1387907	1392045	0.672320125
cvirNC_035781.1	1394688	1411440	0.6291093
cvirNC_035781.1	1411747	1416541	0.17717905
cvirNC_035781.1	1427136	1432744	54.7530875
cvirNC_035781.1	1433204	1441532	10.4378372
cvirNC_035781.1	1446724	1454456	67.03139
cvirNC_035781.1	1454710	1466401	51.932085
cvirNC_035781.1	1466608	1479504	60.321045
cvirNC_035781.1	1483051	1484517	23.928469275
cvirNC_035781.1	1493880	1501906	90.2842775
cvirNC_035781.1	1501971	1508876	85.3434825
cvirNC_035781.1	1509817	1510697	2.356533975
cvirNC_035781.1	1512192	1531921	82.653455
cvirNC_035781.1	1531989	1537865	75.60671
cvirNC_035781.1	1537925	1544429	6.59399045
cvirNC_035781.1	1551180	1563634	69.9544725
cvirNC_035781.1	1563712	1567775	82.1319075
cvirNC_035781.1	1569058	1573042	71.9217075
cvirNC_035781.1	1573113	1589157	50.81729
cvirNC_035781.1	1589181	1592009	59.7059875
cvirNC_035781.1	1592056	1594229	47.6639575
cvirNC_035781.1	1594237	1601860	68.9470425
cvirNC_035781.1	1602826	1603236	1.09243725
cvirNC_035781.1	1604740	1625632	81.9021575
cvirNC_035781.1	1625895	1639632	76.12214
cvirNC_035781.1	1642110	1646570	36.6077675
cvirNC_035781.1	1652760	1655997	0.421463975
cvirNC_035781.1	1667924	1680158	48.793985
cvirNC_035781.1	1681572	1690944	69.25158
cvirNC_035781.1	1692048	1701794	68.7290666666667
cvirNC_035781.1	1703645	1704981	46.7102775
cvirNC_035781.1	1705023	1711879	70.316935
cvirNC_035781.1	1714238	1725338	79.1638875
cvirNC_035781.1	1725393	1734746	88.3176925
cvirNC_035781.1	1735250	1743961	87.6249775
cvirNC_035781.1	1746024	1767282	78.5543175
cvirNC_035781.1	1767776	1771211	44.890475
cvirNC_035781.1	1771582	1773040	84.345095
cvirNC_035781.1	1774564	1776214	78.69611
cvirNC_035781.1	1779437	1789469	79.046565
cvirNC_035781.1	1801337	1833192	70.3873375
cvirNC_035781.1	1810631	1816791	74.56347
cvirNC_035781.1	1834690	1835850	19.21428575
cvirNC_035781.1	1836246	1850701	75.6074175
cvirNC_035781.1	1852530	1857139	48.534735
cvirNC_035781.1	1857266	1876606	72.50478
cvirNC_035781.1	1877526	1889109	77.7402
cvirNC_035781.1	1897601	1901808	1.246279675
cvirNC_035781.1	1905257	1921018	0.689583375
cvirNC_035781.1	1921060	1925894	0.242335025
cvirNC_035781.1	1934597	1941265	54.612565
cvirNC_035781.1	1946720	1954581	75.1371675
cvirNC_035781.1	1954688	1967503	79.565215
cvirNC_035781.1	1967843	1981008	61.409695
cvirNC_035781.1	1985802	1987462	10.06151596
cvirNC_035781.1	1993744	1995441	89.757585
cvirNC_035781.1	1995797	2002451	72.1690375
cvirNC_035781.1	2002516	2009457	93.2965725
cvirNC_035781.1	2012733	2034185	83.565185
cvirNC_035781.1	2034252	2040126	62.8539475
cvirNC_035781.1	2039512	2046711	6.8236245
cvirNC_035781.1	2053288	2060035	75.10756
cvirNC_035781.1	2060089	2064035	48.282203
cvirNC_035781.1	2065594	2068367	67.1999975
cvirNC_035781.1	2068491	2083028	68.4275675
cvirNC_035781.1	2083077	2085281	58.86878
cvirNC_035781.1	2085349	2087982	45.48303
cvirNC_035781.1	2088026	2094409	77.9137025
cvirNC_035781.1	2095447	2096314	0.259459325
cvirNC_035781.1	2099736	2117786	83.5433275
cvirNC_035781.1	2118142	2131924	56.3759475
cvirNC_035781.1	2134103	2138541	57.0154575
cvirNC_035781.1	2147427	2158270	10.71389055
cvirNC_035781.1	2167518	2177787	76.9571625
cvirNC_035781.1	2177720	2179035	52.94324
cvirNC_035781.1	2179205	2189483	76.7801675
cvirNC_035781.1	2190639	2199508	89.0926575
cvirNC_035781.1	2201325	2202656	38.7073775
cvirNC_035781.1	2202705	2208638	74.3870375
cvirNC_035781.1	2210086	2224327	62.067925
cvirNC_035781.1	2224393	2233595	85.719655
cvirNC_035781.1	2234168	2242590	81.4475933333333
cvirNC_035781.1	2245082	2264817	82.0583125
cvirNC_035781.1	2265324	2269119	57.156215
cvirNC_035781.1	2269525	2270922	81.578556
cvirNC_035781.1	2272619	2290963	76.42252
cvirNC_035781.1	2291207	2298056	54.7292025
cvirNC_035781.1	2305649	2310518	52.9658575
cvirNC_035781.1	2310561	2318167	87.75357
cvirNC_035781.1	2318989	2321754	77.974475
cvirNC_035781.1	2331405	2357345	87.069855
cvirNC_035781.1	2381708	2410563	81.015425
cvirNC_035781.1	2414335	2418893	62.017765
cvirNC_035781.1	2423676	2425793	0.25774295
cvirNC_035781.1	2428176	2439564	77.381405
cvirNC_035781.1	2439883	2445246	65.221245
cvirNC_035781.1	2445371	2451661	60.759495
cvirNC_035781.1	2453079	2463423	82.4440775
cvirNC_035781.1	2474342	2495518	77.0096325
cvirNC_035781.1	2508403	2533085	85.85479
cvirNC_035781.1	2534440	2538278	69.49264
cvirNC_035781.1	2544067	2548008	8.7141675
cvirNC_035781.1	2549166	2551625	56.707745
cvirNC_035781.1	2556427	2566059	80.009645
cvirNC_035781.1	2575924	2579123	0.233441575
cvirNC_035781.1	2616281	2621638	0.243933375
cvirNC_035781.1	2629729	2637087	0.24377815
cvirNC_035781.1	2637720	2643381	2.98846155
cvirNC_035781.1	2649030	2659867	0.29065065
cvirNC_035781.1	2674762	2686141	25.689417
cvirNC_035781.1	2694444	2697453	21.2430875
cvirNC_035781.1	2699676	2712921	76.3778
cvirNC_035781.1	2800687	2803105	0.6174016475
cvirNC_035781.1	2807116	2808818	0.3957833625
cvirNC_035781.1	2811318	2815797	0.3202619
cvirNC_035781.1	2822192	2839157	80.39491
cvirNC_035781.1	2846474	2860714	1.048649775
cvirNC_035781.1	2864416	2869630	85.4215
cvirNC_035781.1	2869761	2872604	74.28233
cvirNC_035781.1	2872776	2886951	65.34052
cvirNC_035781.1	2890884	2900161	0.243899925
cvirNC_035781.1	2909644	2928928	0.2804414
cvirNC_035781.1	2933743	2944445	0.288825475
cvirNC_035781.1	2949665	2956579	0.295222725
cvirNC_035781.1	2969811	2984191	0.379860225
cvirNC_035781.1	2997906	3000103	0.224621595
cvirNC_035781.1	3001040	3005597	0.190852625
cvirNC_035781.1	3017317	3019163	0.2518991
cvirNC_035781.1	3023104	3025601	0.223530325
cvirNC_035781.1	3025689	3029445	0.36772245
cvirNC_035781.1	3032415	3045587	0.911278475
cvirNC_035781.1	3048612	3050977	0.22152235
cvirNC_035781.1	3052019	3052943	0.1938427875
cvirNC_035781.1	3054519	3070976	74.8523125
cvirNC_035781.1	3071567	3076103	71.65408
cvirNC_035781.1	3076572	3080231	62.0430375
cvirNC_035781.1	3080859	3088709	3.54217105
cvirNC_035781.1	3093819	3099332	76.9198625
cvirNC_035781.1	3099569	3104092	60.4997925
cvirNC_035781.1	3105073	3113453	68.7398525
cvirNC_035781.1	3114498	3120563	81.792365
cvirNC_035781.1	3122488	3133722	72.682665
cvirNC_035781.1	3137398	3138910	0.2281652275
cvirNC_035781.1	3139523	3141096	1.295688625
cvirNC_035781.1	3142179	3164098	82.3923675
cvirNC_035781.1	3153749	3156747	80.922165
cvirNC_035781.1	3167038	3185557	72.1490225
cvirNC_035781.1	3186711	3197048	68.7888075
cvirNC_035781.1	3204292	3223251	79.5554125
cvirNC_035781.1	3225621	3231121	53.73225
cvirNC_035781.1	3231359	3239797	71.86205
cvirNC_035781.1	3242182	3256365	73.5686675
cvirNC_035781.1	3259710	3274570	70.2930925
cvirNC_035781.1	3265825	3289152	73.68196
cvirNC_035781.1	3303570	3306892	0.2414550375
cvirNC_035781.1	3306985	3332012	1.20019125
cvirNC_035781.1	3339063	3344375	0.2618512
cvirNC_035781.1	3352585	3396633	22.9811975
cvirNC_035781.1	3402507	3452794	78.1841325
cvirNC_035781.1	3446289	3448678	42.8993691
cvirNC_035781.1	3454406	3458433	54.2479025
cvirNC_035781.1	3462346	3463914	0.2576090025
cvirNC_035781.1	3473166	3517985	79.0745875
cvirNC_035781.1	3519054	3525395	51.77366
cvirNC_035781.1	3525415	3530260	65.85469
cvirNC_035781.1	3545494	3557296	48.6534925
cvirNC_035781.1	3569782	3614271	0.254945875
cvirNC_035781.1	3632365	3638938	0.2144831
cvirNC_035781.1	3641833	3643488	0.30200425
cvirNC_035781.1	3646269	3649667	0.2405618425
