chr	start	end	methylation_mean
cvirNC_035782.1	69606059	69620125	0.60868855
cvirNC_035782.1	69622696	69628356	5.15759023857143
cvirNC_035782.1	69633384	69641460	4.14066212142857
cvirNC_035782.1	69644640	69651425	0.310607948571429
cvirNC_035782.1	69653366	69654802	0.182200530769231
cvirNC_035782.1	69656297	69660513	0.276560398571429
cvirNC_035782.1	69661102	69664492	0.321653477857143
cvirNC_035782.1	69670478	69672275	0.3110031
cvirNC_035782.1	69675225	69681064	36.0695035714286
cvirNC_035782.1	69684334	69694766	7.81934664285714
cvirNC_035782.1	69697727	69702972	30.1748878571429
cvirNC_035782.1	69709075	69734062	6.0358615
cvirNC_035782.1	69712003	69713277	2.88016136714286
cvirNC_035782.1	69738567	69743859	55.5527764285714
cvirNC_035782.1	69746179	69747326	4.27621757142857
cvirNC_035782.1	69749331	69751290	67.8093935714286
cvirNC_035782.1	69751369	69753073	48.8992007142857
cvirNC_035782.1	69753016	69760108	55.2977735714286
cvirNC_035782.1	69761475	69775685	64.0570992857143
cvirNC_035782.1	69775866	69797718	59.5980342857143
cvirNC_035782.1	69802602	69826495	61.8122078571429
cvirNC_035782.1	69829383	69831402	0.288086414285714
cvirNC_035782.1	69837470	69840929	0.259227213571429
cvirNC_035782.1	69845512	69849874	56.5537471428571
cvirNC_035782.1	69850190	69860997	76.6792414285714
cvirNC_035782.1	69861503	69881026	69.1845207142857
cvirNC_035782.1	69881132	69886208	60.7802942857143
cvirNC_035782.1	69889589	69920186	74.9126007142857
cvirNC_035782.1	69921660	69923509	0.321246629285714
cvirNC_035782.1	69926005	69929646	47.336285
cvirNC_035782.1	69929300	69931937	18.8702462857143
cvirNC_035782.1	69934679	69945186	0.559831435714286
cvirNC_035782.1	69946037	69953239	1.1264546
cvirNC_035782.1	69953164	69977126	3.49958372857143
cvirNC_035782.1	69977852	69981675	39.5515107142857
cvirNC_035782.1	69981541	69991816	53.6353892857143
cvirNC_035782.1	70009162	70011318	0.253301146428571
cvirNC_035782.1	70017602	70028611	0.281587571428571
cvirNC_035782.1	70050524	70064901	2.76716291428571
cvirNC_035782.1	70066281	70073188	0.59246435
cvirNC_035782.1	70081362	70085105	72.415195
cvirNC_035782.1	70085211	70092705	62.8836092857143
cvirNC_035782.1	70095099	70115522	76.4509707142857
cvirNC_035782.1	70119043	70157302	68.5170578571429
cvirNC_035782.1	70160660	70177891	2.48060134285714
cvirNC_035782.1	70179230	70190252	0.6949633
cvirNC_035782.1	70195374	70197423	9.61481917857143
cvirNC_035782.1	70201076	70219091	2.11415547857143
cvirNC_035782.1	70223744	70235634	1.67985646428571
cvirNC_035782.1	70237008	70239760	0.560147742857143
cvirNC_035782.1	70244373	70253341	0.247632396153846
cvirNC_035782.1	70259531	70291956	58.4512335714286
cvirNC_035782.1	70294969	70314875	1.55038345
cvirNC_035782.1	70316031	70322252	2.43870562857143
cvirNC_035782.1	70332917	70357553	2.09425890714286
cvirNC_035782.1	70418873	70420134	9.85651239916667
cvirNC_035782.1	70436540	70442959	0.290930104285714
cvirNC_035782.1	70446158	70458532	3.84543997142857
cvirNC_035782.1	70459991	70462821	0.31131168
cvirNC_035782.1	70467409	70477204	0.275507435714286
cvirNC_035782.1	70481427	70482806	4.49669050357143
cvirNC_035782.1	70482819	70484306	1.40047335
cvirNC_035782.1	70508738	70543829	11.7904204285714
cvirNC_035782.1	70551308	70554264	0.350943345
cvirNC_035782.1	70554366	70565323	0.266494421428571
cvirNC_035782.1	70568878	70576111	77.3125592857143
cvirNC_035782.1	70580921	70598242	17.6193814285714
cvirNC_035782.1	70605955	70610325	2.96014584357143
cvirNC_035782.1	70620142	70626971	70.9405471428571
cvirNC_035782.1	70626981	70634674	15.3285129285714
cvirNC_035782.1	70642890	70655326	0.253581392857143
cvirNC_035782.1	70670370	70675167	0.382210291428571
cvirNC_035782.1	70680780	70684997	31.406105
cvirNC_035782.1	70687850	70692341	58.060455
cvirNC_035782.1	70697100	70733120	73.41689
cvirNC_035782.1	70715776	70719960	78.5519964285714
cvirNC_035782.1	70736477	70747237	0.563435892857143
cvirNC_035782.1	70750328	70756448	0.366376627142857
cvirNC_035782.1	70761723	70774645	63.3486235714286
cvirNC_035782.1	70776864	70780623	49.8369923846154
cvirNC_035782.1	70783011	70797241	66.1775685714286
cvirNC_035782.1	70797277	70802543	52.3463257142857
cvirNC_035782.1	70802712	70819333	26.0478364285714
cvirNC_035782.1	70827325	70837177	12.5802905923077
cvirNC_035782.1	70841216	70899655	6.24085771428571
cvirNC_035782.1	70920604	70931431	7.16048761428571
cvirNC_035782.1	70935851	70960341	2.32841909
cvirNC_035782.1	71014484	71033529	19.8224028571429
cvirNC_035782.1	71036756	71051933	0.2925600125
cvirNC_035782.1	71054780	71065009	0.220566491666667
cvirNC_035782.1	71068252	71084660	0.1712783775
cvirNC_035782.1	71091598	71094893	3.48638668692308
cvirNC_035782.1	71095342	71100404	0.565730066428571
cvirNC_035782.1	71101984	71106890	43.0029628571429
cvirNC_035782.1	71107090	71112308	67.0654985714286
cvirNC_035782.1	71113071	71120601	3.45950260714286
cvirNC_035782.1	71122580	71135694	0.303579727857143
cvirNC_035782.1	71141332	71143518	9.80556398461538
cvirNC_035782.1	71144056	71146639	11.5059196142857
cvirNC_035782.1	71149794	71161352	66.1318828571429
cvirNC_035782.1	71161494	71166395	62.6740157142857
cvirNC_035782.1	71166670	71173199	53.2326392857143
cvirNC_035782.1	71175597	71201841	70.4272664285714
cvirNC_035782.1	71202020	71207846	37.9581935714286
cvirNC_035782.1	71214721	71220614	0.272428464285714
cvirNC_035782.1	71222069	71223116	0.306730725384615
cvirNC_035782.1	71230913	71255533	2.29387665714286
cvirNC_035782.1	71250945	71269260	0.354782585714286
cvirNC_035782.1	71271108	71280623	0.253651314285714
cvirNC_035782.1	71300189	71306336	0.28380004
cvirNC_035782.1	71309279	71317328	0.39656221
cvirNC_035782.1	71319338	71324489	48.5000107142857
cvirNC_035782.1	71325561	71325633	0.0874125909090909
cvirNC_035782.1	71325791	71327838	11.3085263285714
cvirNC_035782.1	71328641	71352050	67.95947
cvirNC_035782.1	71348556	71354355	47.3264435714286
cvirNC_035782.1	71360315	71364828	35.4751085714286
cvirNC_035782.1	71369491	71419898	52.2636871428571
cvirNC_035782.1	71419926	71436686	58.0713342857143
cvirNC_035782.1	71437067	71440757	53.6795957142857
cvirNC_035782.1	71446187	71487568	38.1675392857143
cvirNC_035782.1	71500801	71510880	0.240502929285714
cvirNC_035782.1	71523183	71552387	0.821857942857143
cvirNC_035782.1	71566824	71582230	56.3446864285714
cvirNC_035782.1	71589636	71598660	0.277068707142857
cvirNC_035782.1	71601457	71627685	2.11459698571429
cvirNC_035782.1	71632738	71638100	1.10438392142857
cvirNC_035782.1	71640976	71687342	80.7415414285714
cvirNC_035782.1	71689059	71700246	75.4995421428571
cvirNC_035782.1	71700279	71702308	25.9431192857143
cvirNC_035782.1	71706085	71711032	0.278567842857143
cvirNC_035782.1	71711220	71718099	0.603203421428571
cvirNC_035782.1	71719136	71738994	73.5560078571429
cvirNC_035782.1	71740204	71746184	62.4839492857143
cvirNC_035782.1	71746625	71759394	69.23113
cvirNC_035782.1	71762209	71764182	0.256706768571429
cvirNC_035782.1	71766742	71785884	61.077125
cvirNC_035782.1	71785856	71791417	35.9139764285714
cvirNC_035782.1	71793647	71798035	0.398036142142857
cvirNC_035782.1	71799454	71828507	2.35543182857143
cvirNC_035782.1	71858778	71860158	2.261731
cvirNC_035782.1	71882645	71892136	3.22694645
cvirNC_035782.1	71896854	71909192	0.347870924285714
cvirNC_035782.1	71911289	71912934	0.280358086428571
cvirNC_035782.1	71912161	71923534	0.264855402142857
cvirNC_035782.1	71925975	71935122	0.485965871428571
cvirNC_035782.1	71938256	71956028	3.08174066428571
cvirNC_035782.1	71955464	71964324	2.01990130714286
cvirNC_035782.1	71964855	71975733	2.19239187857143
cvirNC_035782.1	71978462	71980982	0.801063257142857
cvirNC_035782.1	71981870	71986666	0.370286517142857
cvirNC_035782.1	71988253	71992203	50.0415721428571
cvirNC_035782.1	71997883	72018889	64.3945485714286
cvirNC_035782.1	72015108	72026499	69.9001385714286
cvirNC_035782.1	72036410	72048432	48.1903142857143
cvirNC_035782.1	72050849	72073142	41.2926092857143
cvirNC_035782.1	72075185	72089347	34.311305
cvirNC_035782.1	72087345	72090245	27.2925016923077
cvirNC_035782.1	72098654	72120491	54.6154614285714
cvirNC_035782.1	72123282	72130992	68.2577914285714
cvirNC_035782.1	72131824	72133175	0.415330835714286
cvirNC_035782.1	72134006	72139715	32.4739067142857
cvirNC_035782.1	72139666	72148184	52.6214021428571
cvirNC_035782.1	72147475	72149968	64.3382133333333
cvirNC_035782.1	72148668	72158905	69.2334485714286
cvirNC_035782.1	72159525	72179616	61.7269721428571
cvirNC_035782.1	72184637	72196685	58.69665
cvirNC_035782.1	72205997	72216921	79.4941778571429
cvirNC_035782.1	72213107	72237244	48.4467407142857
cvirNC_035782.1	72239174	72242926	47.9094014285714
cvirNC_035782.1	72244132	72248243	0.351963778571429
cvirNC_035782.1	72249042	72251335	0.578082349285714
cvirNC_035782.1	72254347	72264464	0.85125085
cvirNC_035782.1	72265000	72273295	1.35195220714286
cvirNC_035782.1	72272753	72290185	6.42926235714286
cvirNC_035782.1	72296329	72306853	0.364968393571429
cvirNC_035782.1	72310697	72339461	5.77189728571429
cvirNC_035782.1	72344883	72358946	0.294964006428571
cvirNC_035782.1	72363916	72372212	0.924773421428571
cvirNC_035782.1	72379253	72381117	0.09512519375
cvirNC_035782.1	72389573	72390953	0.898647133333333
cvirNC_035782.1	72430911	72435378	0.558341965
cvirNC_035782.1	72437263	72442637	55.3379942857143
cvirNC_035782.1	72442645	72460582	66.2236328571429
cvirNC_035782.1	72464127	72465277	0.15945545
cvirNC_035782.1	72473708	72486495	76.3172621428571
cvirNC_035782.1	72486950	72493742	73.5041242857143
cvirNC_035782.1	72495558	72516326	73.4784214285714
cvirNC_035782.1	72517497	72524288	0.833252870714286
cvirNC_035782.1	72524309	72529374	0.41706245
cvirNC_035782.1	72533402	72536152	42.2810357142857
cvirNC_035782.1	72536160	72548143	63.8754092857143
cvirNC_035782.1	72549780	72607835	61.9038907142857
cvirNC_035782.1	72611216	72618185	3.50491149285714
cvirNC_035782.1	72624276	72637025	3.56513585714286
cvirNC_035782.1	72639406	72648630	1.79317823571429
cvirNC_035782.1	72655346	72669979	58.6291807142857
cvirNC_035782.1	72683266	72717330	0.662946357142857
cvirNC_035782.1	72729459	72745491	0.256518657142857
cvirNC_035782.1	72754085	72784110	66.8306257142857
cvirNC_035782.1	72787772	72791530	47.4210285714286
cvirNC_035782.1	72791857	72807826	49.3424685714286
cvirNC_035782.1	72807317	72842474	63.4789464285714
cvirNC_035782.1	72844572	72846999	94.7495371428571
cvirNC_035782.1	72847141	72850128	48.0876914285714
cvirNC_035782.1	72856675	72862443	40.3149521428571
cvirNC_035782.1	72858968	72883045	61.7055007142857
cvirNC_035782.1	72883925	72886455	40.9491299230769
cvirNC_035782.1	72886626	72886698	0.157512846153846
cvirNC_035782.1	72887771	72892900	80.4534807142857
cvirNC_035782.1	72895110	72903701	0.288691465714286
cvirNC_035782.1	72906156	72911395	0.300253782142857
cvirNC_035782.1	72934598	72940814	0.217223597142857
cvirNC_035782.1	72942903	72960816	0.370437314285714
cvirNC_035782.1	72963465	72977919	0.839189664285714
cvirNC_035782.1	72985294	72986307	0.28701631
cvirNC_035782.1	72987778	72993183	0.252620938571429
cvirNC_035782.1	72999069	73007249	77.43159
cvirNC_035782.1	73007417	73034081	68.5996078571429
cvirNC_035782.1	73035476	73041613	59.6732271428571
cvirNC_035782.1	73041832	73046668	60.444845
cvirNC_035782.1	73046862	73071284	45.1434942857143
cvirNC_035782.1	73071941	73075061	0.440694083333333
cvirNC_035782.1	73082298	73094803	0.255217793571429
cvirNC_035782.1	73096741	73103025	0.575060357142857
cvirNC_035782.1	73103407	73108618	62.1904492857143
cvirNC_035782.1	73108797	73114572	29.2133585714286
cvirNC_035782.1	73115956	73132543	1.93859255833333
cvirNC_035782.1	73138656	73141819	1.67481418
cvirNC_035782.1	73156113	73156944	62.1192971428571
cvirNC_035782.1	73158098	73164652	65.0482742857143
cvirNC_035782.1	73164567	73172855	46.1387721428571
cvirNC_035782.1	73173091	73178407	45.0853785714286
cvirNC_035782.1	73181012	73183853	0
cvirNC_035782.1	73190030	73197766	35.1578371428571
cvirNC_035782.1	73197653	73212480	60.6250042857143
cvirNC_035782.1	73218587	73219839	87.8791725
cvirNC_035782.1	73221110	73224816	67.6830678571429
cvirNC_035782.1	73221117	73254272	61.7059178571429
cvirNC_035782.1	73260698	73282966	42.5991442857143
cvirNC_035782.1	73284462	73287077	50.4076271428571
cvirNC_035782.1	73287224	73294867	69.6825714285714
cvirNC_035782.1	73302858	73310102	69.3857342857143
cvirNC_035782.1	73312618	73320507	1.37759575
cvirNC_035782.1	73320949	73323272	0.274620806923077
cvirNC_035782.1	73325079	73334511	65.0586864285714
cvirNC_035782.1	73337196	73349561	0.442202007142857
cvirNC_035782.1	73350610	73361789	1.64755662857143
cvirNC_035782.1	73370301	73379800	0.727017402142857
cvirNC_035782.1	73396297	73409595	2.61350244285714
cvirNC_035782.1	73410135	73414714	0.238607888571429
cvirNC_035782.1	73426173	73432987	1.52053616428571
cvirNC_035782.1	73437231	73437678	74.5526457142857
cvirNC_035782.1	73438026	73448121	77.7016907142857
cvirNC_035782.1	73448266	73458051	78.2543771428571
cvirNC_035782.1	73460581	73488585	66.9665807142857
cvirNC_035782.1	73469808	73472445	41.5432607142857
cvirNC_035782.1	73504129	73510562	3.21609880714286
cvirNC_035782.1	73522398	73525527	4.4303702
cvirNC_035782.1	73544883	73551677	5.54406953571429
cvirNC_035782.1	73573892	73575910	0.262220940714286
cvirNC_035782.1	73576672	73585925	0.496994167142857
cvirNC_035782.1	73586976	73590250	0.376108390714286
cvirNC_035782.1	73599898	73605809	36.1533542857143
cvirNC_035782.1	73606080	73610917	74.3017285714286
cvirNC_035782.1	73611753	73627384	62.7292864285714
cvirNC_035782.1	73627684	73636836	64.2743564285714
cvirNC_035782.1	73638957	73651523	60.7475835714286
cvirNC_035782.1	73654093	73661516	64.7862214285714
cvirNC_035782.1	73663617	73666033	0.406985369230769
cvirNC_035782.1	73667557	73669575	0.234274535714286
cvirNC_035782.1	73673141	73676975	52.53928
cvirNC_035782.1	73678398	73684660	80.49397
cvirNC_035782.1	73684694	73688419	21.1212993571429
cvirNC_035782.1	73688825	73691479	1.41103619285714
cvirNC_035782.1	73703349	73706115	0.343412381428571
cvirNC_035782.1	73721549	73730790	0.6981308
cvirNC_035782.1	73744884	73755096	2.2031518
cvirNC_035782.1	73783986	73788040	1.20567422857143
cvirNC_035782.1	73794695	73796181	0.227132060714286
cvirNC_035782.1	73802703	73805375	0.284391138571429
cvirNC_035782.1	73814004	73815736	0.272835614285714
cvirNC_035782.1	73824207	73825732	0.221175564285714
cvirNC_035782.1	73833845	73855112	1.90644029285714
cvirNC_035782.1	73864962	73881439	0.41088175
cvirNC_035782.1	73899112	73900441	0.0915751
cvirNC_035782.1	73906109	73922141	0.559867957142857
cvirNC_035782.1	73938220	73946173	0.460020221428571
cvirNC_035782.1	73952786	73962218	0.391085743571429
cvirNC_035782.1	73968227	73983096	2.34004351428571
cvirNC_035782.1	73986529	73991078	55.3126392857143
cvirNC_035782.1	73991259	74019352	59.7675742857143
cvirNC_035782.1	73998371	74014740	50.3731664285714
cvirNC_035782.1	74019400	74026079	54.9961807142857
cvirNC_035782.1	74026117	74054366	66.9964742857143
cvirNC_035782.1	74083557	74085541	52.2310791666667
cvirNC_035782.1	74110214	74111408	28.4470001285714
cvirNC_035782.1	74145526	74154430	52.5349707142857
cvirNC_035782.1	74183391	74214538	50.4389621428571
cvirNC_035782.1	74194734	74196561	2.62822074285714
cvirNC_035782.1	74196239	74199277	6.36522052307692
cvirNC_035782.1	74214576	74229691	51.6999021428571
cvirNC_035782.1	74220688	74225449	17.5968468181818
cvirNC_035782.1	74232594	74257901	54.7995335714286
cvirNC_035782.1	74233061	74234619	39.1938741666667
cvirNC_035782.1	74236107	74251207	52.1375064285714
cvirNC_035782.1	74258071	74262628	76.6344114285714
cvirNC_035782.1	74266426	74278603	3.00405252142857
cvirNC_035782.1	74285606	74293440	0.337258185714286
cvirNC_035782.1	74302550	74340292	0.420561392857143
cvirNC_035782.1	74362997	74383414	0.399566707142857
cvirNC_035782.1	74390960	74409758	1.02963426428571
cvirNC_035782.1	74416902	74418426	0.122870272142857
cvirNC_035782.1	74422414	74423227	13.7414492222222
cvirNC_035782.1	74423402	74424214	NA
cvirNC_035782.1	74424218	74425773	1.3125095
cvirNC_035782.1	74430079	74431834	0.235700428571429
cvirNC_035782.1	74440457	74442869	0.593064625714286
cvirNC_035782.1	74449494	74450999	0.19718494
cvirNC_035782.1	74457775	74461658	0.638981957142857
cvirNC_035782.1	74468604	74471093	3.846154
cvirNC_035782.1	74496148	74501740	41.2477952
cvirNC_035782.1	74502413	74513928	2.81545783571429
cvirNC_035782.1	74521369	74528491	0.461136859285714
cvirNC_035782.1	74536595	74539355	0.223614430714286
cvirNC_035782.1	74550391	74553078	1.30763917857143
cvirNC_035782.1	74553484	74557211	90.3363707692308
cvirNC_035782.1	74557244	74563553	60.4316128571429
cvirNC_035782.1	74565559	74569156	59.6560742857143
cvirNC_035782.1	74571683	74574499	0.228645626428571
cvirNC_035782.1	74580545	74588831	59.0977971428571
cvirNC_035782.1	74590672	74610799	31.534285
cvirNC_035782.1	74614272	74622166	64.2907271428571
cvirNC_035782.1	74623875	74639905	51.7186114285714
cvirNC_035782.1	74640872	74645614	63.2755314285714
cvirNC_035782.1	74645832	74650972	40.8642292857143
cvirNC_035782.1	74660880	74664141	0.335998278571429
cvirNC_035782.1	74664869	74670341	0.225201405
cvirNC_035782.1	74673915	74677147	0.256540536428571
cvirNC_035782.1	74685459	74700790	57.7001728571429
cvirNC_035782.1	74703264	74705656	71.8760771428571
cvirNC_035782.1	74705772	74716461	71.4570564285714
cvirNC_035782.1	74717338	74726201	78.5331171428572
cvirNC_035782.1	74726354	74736066	70.0721971428571
cvirNC_035782.1	74737340	74740910	1.02109547857143
cvirNC_035782.1	74752195	74756196	0.162419752142857
cvirNC_035782.1	74757118	74770081	3.71428198571429
cvirNC_035782.1	74787412	74796904	0.659958378571429
cvirNC_035782.1	74805252	74816649	1.4507331
cvirNC_035782.1	74817729	74831258	1.57755342857143
cvirNC_035782.1	74833820	74845117	67.6092485714286
cvirNC_035782.1	74846740	74849462	1.58169143571429
cvirNC_035782.1	74849876	74858428	2.21959705714286
cvirNC_035782.1	74860997	74869569	64.6797942857143
cvirNC_035782.1	74879089	74886652	66.8079857142857
cvirNC_035782.1	74886812	74888923	50.0222933642857
cvirNC_035782.1	74891074	74914667	48.4437171428571
cvirNC_035782.1	74918038	74923264	0.271954735714286
cvirNC_035782.1	74926858	74928108	0.171821441428571
cvirNC_035782.1	74933725	74958563	66.7606714285714
cvirNC_035782.1	74952595	74958574	53.1652807142857
cvirNC_035782.1	74960169	74960840	91.8919854545455
cvirNC_035782.1	74964926	74972388	73.39377
cvirNC_035782.1	74967229	75008891	31.7147192857143
cvirNC_035782.1	75008775	75015821	35.6790942857143
cvirNC_035782.1	75019305	75029894	17.3536221428571
cvirNC_035782.1	75021356	75024078	26.1044014545455
cvirNC_035782.1	75030255	75033075	0.29978625
cvirNC_035782.1	75035687	75041010	72.5276035714286
cvirNC_035782.1	75041245	75049554	64.4219442857143
cvirNC_035782.1	75049474	75056138	44.9797385714286
cvirNC_035782.1	75056451	75057947	40.1808207142857
cvirNC_035782.1	75059109	75068425	67.7128678571429
cvirNC_035782.1	75073681	75079406	0.3161176
cvirNC_035782.1	75083406	75089290	0.379784614285714
cvirNC_035782.1	75089591	75097797	0.305877414285714
cvirNC_035782.1	75103919	75108182	0.290046014285714
cvirNC_035782.1	75111598	75120312	0.292789186428571
cvirNC_035782.1	75127436	75137194	0.38707315
cvirNC_035782.1	75151411	75158916	0.262481207142857
cvirNC_035782.1	75166367	75170704	0.359538119285714
cvirNC_035782.1	75174312	75175646	26.6722292857143
cvirNC_035782.1	75176524	75204844	75.2956707142857
cvirNC_035782.1	75185311	75188000	67.5186992857143
cvirNC_035782.1	75234072	75241034	2.66917632857143
cvirNC_035782.1	75248616	75262885	25.0962928571429
cvirNC_035782.1	75264963	75266270	0.473587393571429
cvirNC_035782.1	75277513	75287795	0.307871357142857
cvirNC_035782.1	75288111	75295398	0.588077407142857
cvirNC_035782.1	75297148	75303508	0.270190057142857
cvirNC_035782.1	75306912	75317478	0.421472714285714
cvirNC_035782.1	75329761	75335873	0.354320922307692
cvirNC_035782.1	75343847	75344710	0.218293766666667
cvirNC_035782.1	75351619	75358658	1.71002725714286
cvirNC_035782.1	75359830	75368443	1.18273097857143
cvirNC_035782.1	75373865	75381541	0.312599132142857
cvirNC_035782.1	75385640	75402001	2.87220667857143
cvirNC_035782.1	75385812	75388905	21.2565732
cvirNC_035782.1	75388450	75390629	13.9383072777778
cvirNC_035782.1	75409071	75415689	0.151992268333333
cvirNC_035782.1	75415774	75416911	0.11774775
cvirNC_035782.1	75420084	75423671	0.262366760714286
cvirNC_035782.1	75429190	75437072	0.809920699285714
cvirNC_035782.1	75441272	75443052	0.294936492142857
cvirNC_035782.1	75445184	75454880	0.459198135714286
cvirNC_035782.1	75456410	75459389	0.233414066428571
cvirNC_035782.1	75459493	75474780	0.495200121428571
cvirNC_035782.1	75472779	75479638	67.9806992857143
cvirNC_035782.1	75513508	75520442	57.4523507142857
cvirNC_035782.1	75520450	75522601	4.1649061
cvirNC_035782.1	75527856	75540785	0.726068464285714
cvirNC_035782.1	75549898	75554964	0.368680765714286
cvirNC_035782.1	75560386	75564495	64.6155228571429
cvirNC_035782.1	75567863	75572411	60.5048135714286
cvirNC_035782.1	75576599	75611211	73.4169357142857
cvirNC_035782.1	75594056	75597596	85.574275
cvirNC_035782.1	75615994	75627334	1.51000708571429
cvirNC_035782.1	75630377	75637133	0.491785235714286
cvirNC_035782.1	75638894	75640664	10.4854412642857
cvirNC_035782.1	75643728	75663249	57.2180835714286
cvirNC_035782.1	75668129	75671907	44.7599642857143
cvirNC_035782.1	75675605	75692066	61.8328228571429
cvirNC_035782.1	75692099	75716529	32.6955078571429
cvirNC_035782.1	75696468	75698503	66.31449
cvirNC_035782.1	75723100	75752523	6.70096327857143
cvirNC_035782.1	75752609	75758367	7.58258112307692
cvirNC_035782.1	75768103	75785738	9.73595052307692
cvirNC_035782.1	75785922	75787328	5.966084
cvirNC_035782.1	75787355	75788349	13.9454378571429
cvirNC_035782.1	75790025	75791549	12.63329215
cvirNC_035782.1	75797588	75815931	0.328678966666667
cvirNC_035782.1	75828219	75828986	3.8920455
cvirNC_035782.1	75838828	75900080	20.2603070714286
cvirNC_035782.1	75857706	75881383	2.60446606428571
cvirNC_035782.1	75907874	75918767	4.79742023571429
cvirNC_035782.1	75934958	76123265	11.7072242142857
cvirNC_035782.1	75955442	75969292	48.958335
cvirNC_035782.1	75974789	75989745	36.3434564285714
cvirNC_035782.1	75997724	76011419	26.3375294285714
cvirNC_035782.1	76148197	76150623	29.4148246428571
cvirNC_035782.1	76173719	76178506	63.9621235714286
cvirNC_035782.1	76183430	76193715	50.81311
cvirNC_035782.1	76194539	76200499	47.5506671428571
cvirNC_035782.1	76213636	76219970	2.58157885285714
cvirNC_035782.1	76220961	76364781	4.68133664285714
cvirNC_035782.1	76337639	76341579	0.298062356428571
cvirNC_035782.1	76386333	76416220	9.96478907142857
cvirNC_035782.1	76432500	76501355	7.72277178571429
cvirNC_035782.1	76479540	76483428	5.52467846428571
cvirNC_035782.1	76597953	76739640	8.92882264285714
cvirNC_035782.1	76790478	77013671	21.2251685714286
cvirNC_035782.1	77030693	77045801	1.24842495
cvirNC_035782.1	77049880	77061117	0.251843853846154
cvirNC_035783.1	19889	29370	0.758074914285714
cvirNC_035783.1	36835	43827	0.261399664285714
cvirNC_035783.1	52757	54984	0.453611057142857
cvirNC_035783.1	61894	81508	0.364989754285714
cvirNC_035783.1	81541	86766	6.26473221428571
cvirNC_035783.1	86770	97562	3.43127362142857
cvirNC_035783.1	98293	100443	0.324266927857143
cvirNC_035783.1	106163	108169	0.730949210714286
cvirNC_035783.1	126305	148833	1.38441965714286
cvirNC_035783.1	155477	156949	4.59635313714286
cvirNC_035783.1	157002	159134	4.71921846428571
cvirNC_035783.1	160110	160975	1.21060207142857
cvirNC_035783.1	161491	162797	0.160303978571429
cvirNC_035783.1	176260	177774	0.201225885
cvirNC_035783.1	180052	181413	0.47502394
cvirNC_035783.1	190996	212157	62.796565
cvirNC_035783.1	212366	216771	49.038815
cvirNC_035783.1	217013	245809	60.156495
cvirNC_035783.1	248731	251681	5.81062546
cvirNC_035783.1	252047	256967	65.5467214285714
cvirNC_035783.1	261373	265638	64.9586714285714
cvirNC_035783.1	273877	275325	40.2549591818182
cvirNC_035783.1	276597	281328	52.53047
cvirNC_035783.1	282607	298482	73.1344721428571
cvirNC_035783.1	299290	306567	22.6440097692308
cvirNC_035783.1	314520	324970	0.344454778571429
cvirNC_035783.1	325830	347397	1.55917557142857
cvirNC_035783.1	335646	340745	0.378766733571429
cvirNC_035783.1	347866	356657	5.40828964285714
cvirNC_035783.1	358140	363316	0.20445485
cvirNC_035783.1	392580	399399	0.360239407142857
cvirNC_035783.1	420978	434940	1.08893779285714
cvirNC_035783.1	436005	449387	4.38955535714286
cvirNC_035783.1	449916	452260	0.362842487142857
cvirNC_035783.1	454357	455984	45.1395712857143
cvirNC_035783.1	460860	463358	0.300759721428571
cvirNC_035783.1	464041	471772	0.295192421428571
cvirNC_035783.1	475721	477208	0.248339845714286
cvirNC_035783.1	482936	489751	0.561409395714286
cvirNC_035783.1	491511	501707	0.6287566
cvirNC_035783.1	504635	525904	64.495355
cvirNC_035783.1	528758	549682	52.5985071428571
cvirNC_035783.1	568240	572107	0.290322558333333
cvirNC_035783.1	578386	584899	0.585495557142857
cvirNC_035783.1	592713	599431	50.0474578571429
cvirNC_035783.1	599241	616670	63.1685085714286
cvirNC_035783.1	619079	625429	67.0776207142857
cvirNC_035783.1	628666	629762	7.6361669
cvirNC_035783.1	629767	633155	56.2031585714286
cvirNC_035783.1	638332	667078	0.919670064285714
cvirNC_035783.1	692987	701449	41.2194285714286
cvirNC_035783.1	701999	706607	77.9261578571429
cvirNC_035783.1	706845	714936	51.1747764285714
cvirNC_035783.1	715769	756088	74.1682864285714
cvirNC_035783.1	756150	763395	67.2432542857143
cvirNC_035783.1	768840	776308	75.0905178571429
cvirNC_035783.1	778986	782211	4.09132334285714
cvirNC_035783.1	785552	796807	51.9914914285714
cvirNC_035783.1	802329	804218	0.434171742857143
cvirNC_035783.1	811346	903138	64.1225014285714
cvirNC_035783.1	905486	911054	0.294352751428571
cvirNC_035783.1	940273	942486	0.224268567142857
cvirNC_035783.1	947429	953842	0.344806754285714
cvirNC_035783.1	955982	964162	5.97295916923077
cvirNC_035783.1	977427	985552	2.83102907857143
cvirNC_035783.1	986146	993447	0.302379164615385
cvirNC_035783.1	1015265	1017501	0.251794475
cvirNC_035783.1	1029932	1037576	2.12778543571429
cvirNC_035783.1	1049832	1054511	0.408665643571429
cvirNC_035783.1	1064714	1077042	3.0281013
cvirNC_035783.1	1082615	1093178	4.69494075714286
cvirNC_035783.1	1089314	1110584	2.22939932857143
cvirNC_035783.1	1114447	1115249	0.169238347692308
cvirNC_035783.1	1122144	1128972	0.447954438571429
cvirNC_035783.1	1147511	1150942	3.12202187142857
cvirNC_035783.1	1158787	1173850	23.6482388071429
cvirNC_035783.1	1165504	1169671	32.3873737214286
